loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
9612|1613|45|11|12|1|280174.67|Pending
39523|833|49|48|12|2|177004.4|Approved
275|1119|26|17|13|2|335067.46|Approved
54189|959|17|47|7|3|298549.04|Rejected
48916|386|26|97|16|2|448668.34|Pending
42588|1077|24|86|30|2|35751.19|Approved
20590|1645|16|21|12|1|412673.99|Rejected
32782|1754|41|65|5|1|300878.7|Rejected
76852|1659|27|83|28|3|467130.34|Approved
48741|1542|2|66|20|2|245100.83|Approved
51184|396|44|55|32|2|246942.44|Pending
5854|339|25|86|32|2|275600.79|Rejected
87271|1762|49|59|15|2|264460.8|Pending
30432|679|24|39|6|1|231062.76|Rejected
7303|149|20|13|36|2|204227.94|Rejected
48527|565|34|94|40|1|378773.87|Rejected
40273|1248|8|95|14|2|331748.89|Rejected
80815|449|15|93|29|2|79029.4|Pending
96925|1641|17|2|7|1|422479.02|Approved
41167|838|44|93|1|2|271363.42|Rejected
43733|272|39|90|47|3|434050.26|Approved
60218|1413|13|66|28|1|153279.03|Approved
28519|1418|50|68|5|1|271875.94|Rejected
51021|882|6|95|12|2|155931.14|Approved
50018|1485|43|99|1|3|464530.89|Rejected
92843|666|16|75|42|1|425266.06|Pending
10136|1395|27|84|13|1|190419.68|Approved
63702|1488|41|18|27|2|52298.41|Pending
52256|1535|28|97|15|2|474638.88|Rejected
51293|1113|49|28|17|3|453636.15|Approved
78199|134|34|43|9|2|324137.88|Rejected
29721|1700|26|54|16|2|91952.21|Rejected
71284|667|19|54|19|2|473054.96|Approved
55170|1332|47|19|26|1|298417.28|Rejected
35351|1128|1|5|13|1|200485.83|Approved
30626|639|13|45|46|1|442897.5|Rejected
42402|269|48|46|50|2|441953.48|Approved
29418|512|22|32|9|1|331489.17|Pending
50235|1522|46|14|45|3|238385.57|Approved
56121|1667|18|34|3|1|154691.47|Rejected
50525|1462|40|63|4|2|352284.14|Approved
25237|784|30|50|4|1|245497.71|Rejected
86116|1383|47|38|10|1|90277.66|Pending
75538|458|28|70|9|1|466115.5|Pending
46489|294|47|9|19|1|198982.22|Rejected
94530|1740|8|47|47|3|179176.42|Approved
2634|402|8|19|20|3|136767.12|Pending
86787|1478|48|84|2|2|303120.77|Approved
39349|413|20|63|27|2|459086.9|Rejected
97348|461|41|64|1|3|71337.8|Approved
48945|409|44|17|10|1|342376.52|Pending
24320|477|44|76|50|1|248926.93|Approved
54186|808|32|80|15|3|390747.93|Approved
51065|826|34|7|49|1|446438.92|Rejected
40208|645|10|22|6|3|425082.2|Pending
16527|132|32|26|24|2|127451.87|Approved
39757|213|12|13|1|2|310119.96|Rejected
32069|1467|19|39|32|3|175475.52|Approved
76274|1440|14|74|35|2|85543.96|Rejected
91275|1133|23|4|6|3|265811.75|Approved
73023|828|42|79|34|1|362725.31|Approved
66672|1489|5|71|42|2|369443.9|Rejected
96967|579|15|50|7|1|356766.91|Approved
95537|741|44|46|24|3|65787.0|Rejected
5624|1280|24|48|34|3|72015.04|Rejected
14576|407|31|5|28|3|235041.82|Pending
67249|1253|31|33|36|1|7307.78|Pending
11420|1204|33|54|1|3|142873.54|Rejected
271|18|48|65|17|2|453358.75|Rejected
33389|1167|45|82|45|2|107167.47|Approved
47458|734|48|89|43|1|47019.16|Pending
11591|1168|22|43|39|1|456625.46|Approved
14859|1577|11|57|37|1|253734.52|Approved
66344|1770|34|15|43|3|120148.79|Pending
74443|1550|12|34|21|3|251027.45|Rejected
91230|1043|16|81|27|1|25752.71|Pending
93605|914|11|21|4|1|459637.06|Rejected
88404|115|46|80|5|3|472704.83|Approved
78526|1696|46|91|39|1|291495.01|Approved
97139|697|44|24|36|2|349261.46|Rejected
78092|1126|27|27|40|1|175635.05|Approved
51447|1693|21|40|16|2|137598.76|Approved
10725|1485|8|34|10|3|407143.58|Pending
69798|616|18|34|17|2|456201.35|Approved
25845|533|37|34|41|1|430974.95|Pending
90902|1606|9|9|2|3|93897.55|Approved
81250|4|48|32|45|2|368384.12|Rejected
97402|313|50|29|19|1|426857.98|Rejected
37825|1559|2|95|35|3|405009.54|Approved
25540|669|29|15|5|3|113616.09|Pending
32952|1183|45|9|5|2|297863.84|Approved
2758|805|12|1|49|3|39167.68|Approved
46133|759|43|54|37|3|144708.35|Rejected
66449|668|15|98|38|1|466234.41|Pending
32525|245|32|58|48|2|252891.83|Rejected
29435|1192|24|19|19|1|23506.52|Rejected
33612|1479|2|78|12|1|202288.49|Rejected
126|1643|4|18|27|2|344761.11|Approved
17424|22|27|19|36|2|307675.58|Pending
32716|229|37|23|7|1|183864.84|Rejected
80342|106|12|84|37|3|232783.47|Approved
70308|763|50|90|22|2|197926.45|Pending
59442|1636|41|68|32|2|456162.55|Rejected
33794|1572|10|59|30|1|239112.75|Approved
12326|948|47|4|20|1|398696.75|Rejected
36468|563|6|95|6|1|95541.43|Approved
93985|1320|40|90|19|2|388014.78|Rejected
95187|168|29|28|12|2|131228.78|Pending
82025|859|16|97|26|3|408225.16|Rejected
22224|1721|8|20|9|1|138733.71|Rejected
9519|920|50|79|46|3|23286.05|Rejected
41718|930|48|90|23|1|107671.31|Pending
10859|1500|13|30|9|3|244136.28|Rejected
68925|1164|1|48|13|2|282943.93|Rejected
71300|1739|13|19|34|1|180041.81|Rejected
78750|186|19|20|45|3|44133.56|Rejected
85307|255|16|97|23|2|238313.59|Pending
41088|1758|7|68|43|2|226175.41|Approved
65400|73|18|5|23|3|143329.42|Approved
94796|1695|17|42|12|2|288589.2|Rejected
73072|633|50|16|19|1|317766.61|Rejected
12046|377|2|65|44|3|170206.83|Approved
97273|298|18|29|15|2|429777.62|Rejected
49173|1235|4|66|4|3|312783.88|Approved
9540|1657|49|43|9|1|14138.57|Approved
43374|841|42|43|31|2|309578.97|Approved
94251|1494|22|13|2|2|242661.19|Rejected
75190|1801|5|3|31|1|385339.95|Approved
72801|1736|11|23|13|1|266834.78|Pending
54340|763|24|12|48|1|484472.03|Pending
97352|1395|1|89|33|3|388450.99|Pending
54463|1698|25|86|37|2|344616.55|Rejected
32944|241|38|93|19|1|312718.85|Pending
10250|1458|26|51|33|2|478172.9|Pending
16951|1532|15|11|27|2|423548.13|Rejected
59994|758|10|91|27|3|19796.26|Approved
46338|441|50|9|7|3|498963.68|Approved
99114|392|16|67|38|3|121916.09|Rejected
31458|113|14|19|47|3|361931.7|Approved
97618|484|16|77|19|3|307310.62|Pending
80420|271|26|23|4|1|401031.05|Approved
15272|361|30|97|36|1|194890.22|Pending
38970|1602|45|18|13|3|187330.14|Rejected
14663|1757|12|63|25|2|213710.59|Pending
71608|672|25|27|29|1|138073.8|Pending
36126|408|25|70|8|1|333925.74|Pending
16922|883|49|66|35|2|84199.63|Pending
57670|722|39|63|31|3|139958.32|Approved
99435|142|23|54|19|1|50484.66|Approved
77083|1208|22|35|32|1|22492.88|Approved
67231|107|22|96|17|2|44991.14|Rejected
47973|239|45|33|22|1|486564.91|Pending
34325|462|17|3|40|2|197956.97|Pending
79014|99|45|100|12|3|491799.83|Pending
99761|1211|28|41|7|2|109367.65|Pending
74780|345|34|73|35|3|380925.34|Approved
71530|1824|29|36|13|3|473978.15|Rejected
54719|1599|4|10|38|2|15074.26|Pending
77182|89|50|11|41|2|326383.78|Rejected
48108|763|27|24|30|1|162527.63|Approved
16970|742|22|45|44|3|138165.92|Rejected
21624|874|29|15|7|1|379099.94|Pending
11074|383|6|10|1|2|68630.27|Approved
23204|1721|15|71|46|3|258059.45|Approved
82289|362|43|75|25|2|460551.84|Approved
42286|1391|30|85|30|1|304308.19|Pending
44962|504|40|17|46|2|447629.79|Pending
83057|1718|44|85|1|2|140583.55|Pending
60106|1358|13|12|9|2|286427.18|Rejected
7456|1079|29|60|26|2|479376.91|Approved
59766|1321|15|28|7|2|464409.84|Rejected
84328|350|44|100|35|1|366578.4|Rejected
61409|1192|1|8|16|2|425495.91|Rejected
88503|745|16|22|48|2|447751.62|Approved
7797|786|44|94|22|2|471575.89|Approved
82971|792|29|1|15|1|354455.42|Rejected
33046|771|37|12|16|1|204998.43|Pending
33440|993|6|83|40|2|268528.42|Approved
24261|1568|13|91|37|1|343549.55|Approved
81976|1034|20|77|11|3|461331.98|Pending
99561|1501|31|73|19|1|415224.64|Pending
20994|1125|12|71|11|1|472966.97|Pending
89511|734|8|56|5|1|118167.72|Approved
28830|1376|15|53|14|3|233295.85|Approved
64335|164|23|7|39|2|304651.27|Approved
97602|227|12|43|17|3|439858.82|Rejected
38051|613|27|59|35|2|405164.57|Approved
89795|1117|49|46|11|3|64522.13|Rejected
88297|970|30|45|1|3|218150.69|Pending
67486|1286|27|76|40|1|412951.18|Rejected
45266|1682|25|92|29|1|324907.91|Approved
15518|268|7|93|16|2|351002.17|Approved
29218|1143|27|79|27|3|8202.1|Rejected
3196|1084|39|11|20|3|349671.49|Rejected
38643|1106|44|44|47|1|321266.92|Approved
32917|1597|13|66|3|3|259834.69|Rejected
74689|372|13|82|9|3|73460.95|Approved
95572|860|25|74|26|2|53564.51|Pending
68614|851|11|4|48|2|332005.42|Approved
29580|1406|50|8|25|2|243448.11|Rejected
39296|582|48|55|31|1|289876.48|Pending
68160|302|9|86|50|2|384054.87|Approved
72994|1113|31|35|29|2|248107.37|Rejected
79755|883|29|54|31|3|395552.29|Pending
18045|386|11|58|27|3|426304.86|Rejected
14285|1431|10|73|25|3|352849.34|Pending
51776|223|24|72|17|1|202421.09|Rejected
92962|1035|43|27|10|1|91920.9|Rejected
13275|1205|46|64|8|2|91491.68|Approved
42005|90|23|40|18|3|392192.56|Approved
60669|672|19|30|34|3|87529.16|Pending
83950|463|41|45|23|3|18415.74|Rejected
90501|2|34|4|24|3|32823.24|Pending
86897|420|46|11|39|2|198571.25|Approved
58313|1507|5|92|14|1|203930.01|Rejected
30034|628|24|30|17|3|24730.5|Pending
18614|532|15|77|22|3|174073.32|Rejected
88919|597|5|14|14|2|427875.52|Rejected
66168|287|6|4|47|3|486520.61|Pending
91052|520|9|87|45|1|262912.83|Approved
61137|1815|47|43|50|2|338342.99|Rejected
77909|776|45|8|11|1|313148.75|Approved
89133|1157|43|37|12|3|283166.6|Approved
32277|554|26|18|44|2|45475.63|Pending
72630|155|42|31|41|2|341493.26|Rejected
82127|1290|5|32|28|1|249943.92|Rejected
22002|1119|17|56|12|2|426430.96|Pending
86687|1615|12|53|47|3|251626.22|Approved
72665|278|38|85|49|3|451222.17|Rejected
39030|340|20|70|32|1|27235.6|Pending
19798|978|8|77|9|2|155822.63|Pending
59780|810|13|60|42|1|283246.26|Rejected
34860|387|3|17|17|3|88095.53|Approved
24539|473|29|10|23|2|301789.2|Pending
87019|911|43|6|8|3|339565.18|Pending
26432|815|39|39|23|1|110479.15|Pending
75703|319|42|83|25|2|444999.09|Approved
28601|268|8|77|40|2|285025.42|Approved
80872|1362|23|61|39|1|315517.4|Approved
98796|1652|24|35|23|3|459615.65|Approved
81977|37|34|69|24|2|190192.87|Approved
66705|1032|16|77|19|1|365022.4|Rejected
76625|348|28|32|2|3|378350.04|Approved
19056|1568|17|24|1|3|389719.53|Approved
66120|1416|10|4|47|1|23400.01|Approved
92519|1253|43|32|36|1|85292.85|Rejected
55233|1520|49|17|16|1|349836.95|Approved
11741|272|38|44|13|3|219558.36|Approved
65966|1494|47|97|25|3|429243.85|Approved
77262|1365|1|2|13|1|73769.74|Approved
95320|874|22|35|34|1|439702.41|Rejected
42329|1057|41|73|26|1|414479.93|Pending
61492|1243|21|91|12|3|174756.74|Rejected
52785|656|22|75|4|3|47812.52|Pending
55657|69|4|5|15|2|440164.01|Pending
95730|1519|32|71|10|2|441451.62|Approved
52169|1015|1|78|8|3|406826.33|Approved
14868|1546|30|93|47|2|422476.47|Pending
73811|1772|20|16|39|1|188494.02|Approved
51442|1387|30|3|30|2|441341.33|Pending
13279|767|35|39|30|2|179566.42|Rejected
53131|641|23|96|15|2|470593.72|Approved
66751|1778|27|31|12|3|434871.51|Rejected
86134|460|12|19|3|2|109796.81|Rejected
97361|759|7|80|13|2|293043.01|Pending
5569|620|10|56|34|1|344381.98|Rejected
13148|1510|39|38|34|2|147606.59|Pending
76002|1096|7|82|49|3|319408.1|Approved
16225|1671|47|44|26|3|245348.05|Approved
83188|1391|23|94|1|3|478432.19|Pending
68807|1482|46|83|7|1|68077.78|Pending
87794|919|36|65|29|3|198732.31|Pending
91152|603|5|82|27|3|409892.73|Rejected
97488|1748|2|35|41|1|347337.14|Pending
24029|1784|50|18|32|1|8876.74|Rejected
58477|1041|32|33|2|3|230459.84|Rejected
89200|1117|11|32|37|3|207954.2|Approved
63162|157|32|84|37|1|143861.67|Pending
40143|1403|40|100|23|3|66693.66|Rejected
34670|1339|26|68|18|2|390059.87|Approved
19759|1316|28|7|1|2|101166.64|Approved
25080|317|40|50|9|1|343645.21|Pending
38154|1116|19|65|15|3|65771.21|Rejected
80235|1165|24|37|35|2|377275.07|Approved
41954|134|16|94|35|2|267711.12|Rejected
24117|1449|36|90|26|2|29379.57|Pending
87300|241|39|13|40|1|80237.33|Rejected
61302|1236|2|28|35|3|183489.02|Approved
77728|369|2|66|49|2|486414.38|Pending
15107|383|10|73|46|3|485829.36|Rejected
72124|531|2|74|28|3|176648.48|Approved
75417|166|25|65|38|3|317831.41|Approved
73285|1355|44|44|48|2|64540.72|Pending
60656|1723|46|52|36|1|220853.35|Approved
60604|1084|41|83|17|1|298262.28|Rejected
95904|1684|45|4|41|3|64209.37|Pending
75849|1510|6|79|50|1|332498.06|Rejected
18275|1073|7|73|3|1|293710.58|Approved
31922|1306|46|34|46|3|35917.71|Rejected
95406|1285|50|93|36|2|464558.54|Approved
44721|725|30|67|39|2|115360.63|Approved
8557|366|28|75|7|1|386525.96|Pending
65077|1035|14|46|16|1|395543.66|Rejected
10607|1621|11|17|6|1|411296.81|Rejected
20269|1630|8|48|36|1|167765.95|Approved
35042|503|4|74|39|1|78897.61|Pending
890|1681|5|58|25|1|127810.41|Pending
62230|933|9|60|12|2|271844.81|Rejected
25516|350|39|85|44|2|99271.25|Pending
84532|1404|36|41|1|1|56358.74|Pending
54928|1587|18|10|23|3|417385.92|Pending
53953|1382|49|78|7|3|69242.84|Approved
68495|493|30|71|9|2|5322.61|Rejected
60673|288|4|37|30|3|280514.87|Pending
11086|1593|2|35|22|2|221778.35|Approved
14034|1099|16|72|21|3|50295.02|Rejected
56989|275|32|69|10|1|88466.08|Rejected
18918|1515|35|3|39|3|172216.35|Approved
75508|1193|11|42|12|1|465265.9|Approved
24875|1346|37|85|7|1|71518.67|Approved
28595|362|35|28|37|3|153721.14|Rejected
34701|219|21|8|26|2|58410.34|Rejected
23989|799|46|37|9|3|205471.47|Pending
27965|1675|11|87|11|1|147775.48|Rejected
80228|1018|2|13|48|1|237864.93|Pending
43347|592|36|65|49|1|252627.9|Pending
36340|1812|5|82|20|1|216871.17|Pending
2599|794|29|35|27|1|408217.12|Rejected
80317|262|2|80|20|3|32347.18|Approved
71328|1301|29|34|48|1|348545.86|Approved
98718|1242|45|31|40|2|354277.96|Pending
43926|1397|9|79|16|3|254787.97|Pending
62651|614|36|7|14|2|426637.66|Approved
2913|959|33|77|34|2|110531.91|Pending
984|1017|21|64|39|3|449457.98|Rejected
88558|294|10|5|10|1|417146.9|Approved
95871|1551|33|23|2|1|486045.24|Approved
15186|1383|46|30|5|2|32409.48|Pending
20270|1181|45|8|26|1|461918.09|Approved
67043|1652|5|10|1|2|152859.68|Approved
75567|206|5|52|4|3|494054.45|Rejected
87211|1547|16|5|47|2|90285.64|Approved
85034|41|20|95|32|3|203061.16|Pending
35830|997|32|21|46|3|48417.14|Approved
55018|353|5|52|16|3|260568.42|Rejected
57219|922|48|74|21|3|277443.72|Pending
97147|108|25|77|29|3|238389.8|Pending
23211|1050|35|32|41|3|85128.82|Rejected
6889|28|50|83|50|2|217731.08|Pending
39247|465|17|82|40|2|197792.29|Pending
67291|1469|48|34|40|3|449429.02|Rejected
31851|1183|36|32|28|3|241668.6|Pending
2334|119|22|96|13|3|370954.65|Approved
24211|1116|23|53|39|1|484976.08|Pending
43916|179|19|9|15|1|347941.82|Approved
66718|1490|24|27|6|2|311393.99|Rejected
36525|743|46|13|26|2|126919.63|Pending
35533|1657|5|47|35|1|324143.08|Pending
60313|852|7|34|32|3|30577.67|Rejected
91358|771|21|45|6|3|436610.86|Approved
68144|1649|2|73|36|3|139809.33|Approved
91870|1188|27|92|10|2|460862.76|Pending
74273|174|28|87|40|1|236829.2|Rejected
51481|565|29|50|38|3|340797.72|Pending
72833|996|14|99|36|2|193501.18|Rejected
88465|1637|37|64|28|2|50530.44|Pending
15913|1079|16|56|28|1|300361.37|Approved
80363|1303|16|21|15|2|136742.26|Rejected
56292|1319|33|30|22|1|484819.34|Pending
58037|525|20|9|44|3|368826.64|Rejected
72011|1126|48|41|13|3|450587.32|Rejected
74800|1550|47|61|48|3|489663.67|Rejected
54476|1148|22|18|50|1|48688.58|Approved
75135|1656|7|88|35|3|53723.47|Approved
296|699|27|74|37|2|382012.64|Rejected
40532|1364|50|99|17|3|487878.33|Rejected
42415|1671|6|33|31|3|162401.95|Pending
81873|256|37|60|34|1|449881.49|Pending
60579|843|4|15|10|1|100630.93|Rejected
4773|457|31|54|2|1|92262.39|Pending
93197|1711|37|67|10|1|197613.33|Approved
53971|955|2|25|12|1|129579.1|Pending
67981|59|30|80|6|2|30305.72|Rejected
85853|495|38|67|37|1|162782.62|Approved
98164|603|1|53|11|2|272975.64|Approved
39498|94|21|85|27|1|329408.12|Approved
44329|732|35|57|33|1|226390.45|Pending
8088|224|19|44|8|3|247246.75|Rejected
17713|1272|49|51|11|2|8328.02|Approved
338|489|7|20|7|2|269013.0|Pending
51064|1798|11|61|38|2|94772.82|Pending
89413|177|18|53|3|1|412883.4|Pending
45861|260|47|59|39|1|198935.54|Pending
74542|1048|7|9|42|2|22561.67|Rejected
79156|55|49|61|35|3|132366.54|Rejected
3733|1068|30|20|31|1|310149.98|Approved
90365|763|10|32|4|2|12002.55|Approved
4007|444|1|56|43|1|106901.43|Rejected
16570|779|4|65|2|1|228363.71|Rejected
37894|1139|30|72|50|3|126717.54|Approved
393|693|15|60|25|1|34731.95|Pending
40413|46|34|70|17|3|64729.88|Pending
83483|888|23|83|24|3|109343.61|Pending
31100|715|13|93|50|3|385065.8|Pending
60429|1072|14|38|3|3|180598.78|Rejected
68622|921|29|38|29|2|128634.12|Rejected
17754|540|8|93|22|3|344608.47|Pending
23727|1354|49|42|14|1|231091.1|Approved
33945|178|4|64|7|2|366072.91|Rejected
75381|1508|19|45|31|2|256973.11|Approved
90990|1580|4|22|43|2|41839.63|Approved
80919|1260|24|96|19|1|310547.33|Rejected
40798|1308|9|65|8|2|205985.51|Rejected
68505|424|45|20|40|2|345473.23|Rejected
99897|1509|20|24|3|3|363395.7|Rejected
34269|818|35|69|38|1|408360.11|Rejected
13146|1277|26|26|22|3|263202.89|Approved
20040|1784|22|32|14|2|367293.41|Approved
51205|1487|31|29|48|1|59691.78|Pending
31653|109|5|27|40|2|393941.01|Pending
89658|1021|7|58|42|3|379880.31|Approved
72954|1234|10|11|39|2|420861.69|Rejected
99297|1629|4|25|31|3|112188.59|Rejected
24622|704|19|92|45|2|198608.28|Rejected
29038|1810|48|68|50|1|390705.86|Approved
34699|589|20|21|12|2|129309.29|Approved
82950|310|5|95|8|3|60236.82|Rejected
22331|1297|11|7|31|1|443176.75|Approved
47890|1675|36|86|12|2|320981.26|Pending
94265|808|9|43|8|1|249098.52|Approved
19105|1115|16|29|35|2|47863.28|Approved
3353|543|49|51|17|2|443304.43|Pending
34674|1336|28|26|30|3|132320.27|Pending
17020|1434|34|79|43|3|18198.6|Rejected
74531|534|12|50|28|2|19761.0|Pending
25477|522|16|100|13|2|426879.9|Approved
75512|157|42|78|30|2|265325.23|Approved
4226|345|1|53|21|3|84235.01|Pending
85757|398|31|53|50|3|320169.14|Rejected
52799|242|50|47|14|3|113124.3|Rejected
57662|1771|5|26|20|3|288512.1|Rejected
30039|1689|41|76|8|1|19027.75|Approved
91434|1374|14|14|50|1|423444.28|Approved
42577|1777|48|57|35|3|485223.39|Rejected
3114|921|24|86|1|2|25223.16|Pending
57990|1578|19|30|48|2|307317.18|Approved
7290|812|10|81|27|2|480386.11|Pending
95861|42|35|6|42|2|187499.4|Approved
80589|1344|28|10|47|2|343867.51|Rejected
46971|1022|44|75|34|2|393710.69|Approved
88803|772|29|56|46|1|244055.72|Approved
26121|1357|46|98|21|3|411174.26|Rejected
69298|1077|42|75|41|2|484689.56|Approved
72456|497|48|71|19|1|61673.69|Rejected
94936|339|45|7|43|2|204851.51|Pending
24063|188|18|73|24|1|363870.01|Rejected
19744|3|32|23|15|2|50216.91|Rejected
83490|175|18|53|46|1|63453.92|Rejected
37626|1263|13|76|16|2|397405.1|Rejected
65600|1486|3|85|48|1|50359.39|Pending
89412|1477|31|74|27|3|417715.21|Approved
37057|1047|40|29|29|2|486273.32|Pending
77601|113|24|34|13|3|454782.26|Pending
74325|496|45|52|49|1|304465.16|Pending
30401|1104|13|21|1|1|196004.19|Pending
33498|178|19|37|33|3|53578.89|Approved
85434|534|49|43|33|3|87114.4|Rejected
8447|1189|39|36|17|1|102596.04|Approved
22368|1505|28|94|15|2|322556.31|Rejected
77093|149|28|66|10|2|78388.09|Pending
80275|207|25|81|3|1|448971.41|Approved
64404|1299|48|98|15|2|358706.62|Pending
37029|196|19|30|6|1|357895.42|Pending
98178|1258|28|74|2|1|259364.09|Rejected
88702|14|1|16|2|2|472332.38|Rejected
24255|916|40|60|29|2|272608.3|Approved
2769|792|34|33|1|3|25091.19|Approved
8750|1088|47|78|29|2|231921.75|Rejected
53431|1512|7|55|39|1|356580.09|Approved
49128|1642|46|100|39|1|54690.7|Pending
20582|843|4|92|35|1|215188.3|Approved
88094|1465|31|22|5|3|121458.36|Pending
77123|1792|3|52|21|1|169309.29|Approved
89044|1443|48|70|8|2|485968.75|Pending
61053|898|24|66|18|3|171376.54|Pending
33597|425|26|86|27|2|104892.16|Pending
10125|623|2|100|37|3|358531.11|Approved
72181|663|13|42|12|1|30337.21|Approved
39288|1716|8|14|27|2|49313.46|Rejected
61258|1823|25|41|30|1|192663.71|Rejected
2597|563|43|62|24|3|220585.12|Rejected
63469|1615|49|95|35|2|484783.01|Approved
84624|1570|36|89|9|3|330812.93|Approved
6546|1247|31|42|42|1|359471.69|Rejected
16649|1287|29|58|6|3|359102.24|Pending
51355|451|16|96|34|3|157504.53|Rejected
47135|599|10|23|46|2|71149.14|Rejected
86110|837|36|64|26|3|176013.61|Pending
63677|1316|28|21|13|2|218165.36|Approved
62959|530|20|75|2|3|335486.86|Pending
259|976|31|82|5|1|117456.79|Pending
65739|457|34|23|23|1|191513.48|Pending
25658|767|20|49|46|2|270577.26|Approved
77081|1775|7|87|47|3|384498.91|Rejected
35705|481|37|86|20|3|116351.33|Pending
93987|1124|10|88|3|2|78674.39|Rejected
53215|1703|29|33|16|2|113836.91|Rejected
3383|14|22|91|18|1|353639.54|Pending
96172|935|10|37|40|1|243056.55|Pending
44185|876|43|65|29|2|239444.87|Approved
3172|554|11|42|48|3|300856.5|Approved
56971|1006|44|86|32|1|176981.97|Pending
66403|423|15|17|2|2|254974.42|Rejected
69215|1441|46|43|24|1|475297.82|Approved
19509|1471|14|46|46|3|246261.63|Rejected
42460|184|27|83|8|3|178631.6|Approved
54200|1211|9|41|37|2|24007.5|Rejected
69522|1365|42|80|22|2|199820.73|Approved
66032|1385|32|18|5|1|495186.69|Pending
73891|25|3|75|42|2|63243.74|Pending
73436|854|23|16|35|2|310690.69|Pending
94381|1126|4|51|44|1|259321.74|Approved
70497|1643|25|32|22|3|162048.43|Pending
13724|478|34|31|31|2|287967.99|Rejected
45884|426|8|38|47|2|444416.06|Pending
94249|886|13|44|40|3|201707.58|Pending
56101|1385|9|96|14|2|120397.86|Rejected
79821|992|44|43|14|3|361666.6|Rejected
77080|230|9|27|9|2|74711.08|Approved
37859|1100|26|56|33|1|168909.96|Approved
69048|1024|22|31|38|2|27522.49|Pending
42947|1261|32|7|50|2|102555.84|Approved
23190|1289|42|50|48|3|30695.05|Pending
79887|948|49|48|29|1|168508.34|Approved
97163|538|25|23|1|2|194976.58|Rejected
63310|68|48|98|30|2|107134.76|Rejected
52561|40|27|69|48|1|65486.49|Rejected
85240|1566|39|36|50|1|458014.85|Pending
11599|700|10|2|32|1|415223.79|Pending
43462|1391|36|35|28|3|308301.97|Pending
12618|1093|41|63|37|2|76958.13|Rejected
38072|1527|11|69|37|3|420009.4|Approved
15743|899|8|85|27|1|446279.41|Approved
87046|1177|9|59|38|1|459788.35|Pending
79968|1179|22|53|30|2|94680.78|Approved
35694|245|49|51|39|1|388265.75|Pending
87292|535|3|93|36|3|353085.11|Pending
17002|1355|27|73|42|2|435070.09|Pending
57196|980|25|61|4|1|373443.74|Approved
40928|276|14|20|44|1|186438.52|Rejected
58928|1390|40|96|19|2|219138.86|Pending
57744|812|37|16|36|2|151906.95|Approved
10861|999|14|68|20|2|389692.28|Rejected
15208|346|44|16|5|3|378454.41|Pending
75452|286|12|21|5|3|46837.8|Approved
76292|1460|12|52|18|1|61644.13|Rejected
18617|163|18|94|7|1|328757.84|Rejected
71765|1068|35|23|11|1|138495.33|Approved
3839|87|2|82|24|2|181271.02|Rejected
50591|551|42|75|20|2|352314.73|Pending
83198|684|16|51|45|2|352695.05|Pending
9440|645|30|77|13|3|441740.23|Approved
20440|1665|28|67|4|2|390983.62|Rejected
73915|1794|10|9|2|3|249761.76|Approved
83885|1223|6|95|28|1|28500.38|Pending
88177|535|42|16|12|3|114590.85|Approved
96038|1798|36|42|20|1|69997.95|Approved
87174|77|9|36|12|1|181869.34|Approved
78|499|2|19|39|2|285950.27|Rejected
61388|904|42|34|4|1|47061.24|Approved
33624|1144|6|23|2|1|416778.33|Rejected
99288|1688|26|50|35|1|414565.06|Approved
48182|1413|18|57|48|1|90514.63|Pending
12882|972|46|30|28|2|315149.94|Rejected
36647|596|13|50|30|1|305221.94|Rejected
39677|1373|49|73|11|2|91565.94|Approved
88058|1731|21|65|13|1|149956.08|Approved
64739|804|11|7|49|2|288205.24|Pending
61372|1063|27|100|4|3|244670.47|Pending
83586|1344|19|58|25|1|141261.19|Rejected
56741|71|8|1|8|2|399853.44|Rejected
73904|959|34|67|1|3|36482.02|Rejected
60827|573|9|18|15|3|29641.78|Approved
57588|777|31|91|22|3|22365.7|Pending
42129|304|29|92|15|3|423911.02|Approved
51604|44|19|37|8|2|377870.6|Rejected
7918|1155|26|99|32|3|456288.02|Rejected
21424|629|1|24|45|1|56806.49|Pending
55223|1454|48|69|29|3|359374.86|Rejected
1976|1485|43|79|45|2|497668.19|Rejected
95509|1712|41|87|45|3|160296.37|Approved
55368|645|20|11|14|2|359491.96|Pending
21542|1262|34|65|16|2|422680.03|Approved
60469|286|13|72|50|1|133693.68|Rejected
47174|1221|46|92|18|1|399313.97|Approved
39729|144|7|82|5|1|381983.43|Rejected
24201|887|39|13|5|3|216253.79|Approved
33066|689|29|75|50|2|241312.85|Pending
44398|1124|20|52|40|2|426136.98|Pending
53831|1071|12|89|21|1|468074.11|Rejected
1680|173|11|29|16|2|314974.41|Pending
42689|428|48|59|44|3|488061.58|Pending
26412|730|42|80|3|1|419760.23|Approved
63631|459|24|22|46|2|217488.2|Pending
12902|1114|25|91|46|1|122359.81|Approved
34958|48|32|15|10|3|78708.2|Rejected
4827|1735|46|87|16|3|199382.15|Pending
69121|1220|39|81|4|2|124918.02|Rejected
34754|221|35|42|7|1|360280.12|Approved
83110|1441|39|76|29|3|65444.78|Approved
13503|97|17|70|35|2|325737.06|Pending
95454|1690|15|41|23|2|148546.95|Pending
