investment_id|date_id|investment_type_id|account_id|location_id|currency_id|investment_amount|investment_return
46060|1699|1|34|11|2|498568.92|4636.52
91209|874|3|5|10|1|515571.11|5305.93
50582|1|2|73|38|1|968464.1|-473.13
43744|1645|3|58|29|1|106621.34|10225.81
23493|674|2|50|47|3|199744.97|-4321.13
37846|1720|2|23|14|2|116338.16|1906.62
8994|1053|4|37|49|3|199101.03|12495.47
45411|837|5|31|27|2|816038.48|10813.87
4101|621|1|37|45|1|167570.69|14575.87
63690|947|4|57|30|2|458791.01|760.88
26711|1312|1|77|37|1|731770.72|1757.47
5952|804|4|64|38|3|280849.54|14442.02
83061|404|3|74|5|1|501197.88|-2534.34
96604|1705|3|30|33|3|949108.78|4313.86
65150|1237|5|80|11|3|833929.99|14615.73
39236|178|4|65|8|1|196650.31|14624.18
95336|1153|5|14|32|3|742068.64|1106.82
19683|1616|4|42|10|2|976081.98|-2169.52
4255|737|3|55|44|1|373196.77|11170.89
40017|299|2|74|40|1|537247.54|4991.64
50712|1433|4|6|29|2|619839.84|9032.35
83510|1264|1|68|13|2|926563.88|-4291.11
14321|1257|3|46|32|1|252335.85|2815.49
49404|1441|4|55|39|2|74939.72|6392.18
2809|103|5|96|40|1|202453.9|5411.63
16155|768|3|61|35|2|193535.81|8043.32
6234|767|1|91|50|3|208663.69|1913.78
45450|1242|2|52|48|1|744273.12|8286.5
65535|868|1|49|9|1|11681.75|9103.01
3935|744|3|67|2|1|213902.22|2528.55
14738|1494|4|36|8|2|774619.06|3172.83
88693|1218|1|47|1|2|226997.79|10610.6
80668|761|1|27|27|2|346199.31|-4275.97
90770|543|1|48|39|2|631913.64|8073.16
63164|1242|4|31|18|1|547002.67|10542.07
15882|187|2|44|45|2|310412.06|2777.7
29374|700|4|28|42|1|888882.03|12671.22
21642|1490|2|76|12|2|321381.37|7527.54
90210|1335|3|34|43|2|700312.02|13979.18
5412|910|5|98|33|2|730589.23|8903.44
71871|10|1|82|20|2|615210.99|5643.96
98371|381|4|61|13|1|342952.31|-4230.7
34177|836|5|41|37|3|745742.32|6555.51
60450|1201|5|84|16|1|934084.01|4941.56
42614|1226|3|12|16|3|662415.13|14294.65
84420|961|4|7|49|1|41246.08|-430.9
27619|850|4|44|47|1|523206.3|-1175.65
70102|1416|2|74|21|3|448295.77|14968.62
26834|1486|4|5|50|3|148488.66|-1027.23
50856|1148|2|48|45|1|30317.82|-1802.68
18647|147|1|2|48|2|547778.6|6365.98
91013|681|5|46|31|3|236921.24|-1048.1
29917|1434|2|83|7|2|135922.66|13595.94
88893|306|4|100|4|1|517462.01|3431.97
72043|1811|5|36|2|1|414594.65|14567.76
77275|317|1|53|36|3|114392.85|14037.06
46830|330|1|52|49|3|691983.77|9063.24
66490|1327|3|52|26|1|642511.04|2289.01
89231|950|3|56|43|3|133209.82|-2793.0
45609|1401|3|67|48|1|516246.18|-1786.13
98703|39|2|33|38|2|10742.51|5004.12
94331|730|3|23|8|1|184779.75|13694.31
22181|1674|3|99|19|2|698244.81|10704.91
21597|1806|5|86|19|2|440315.2|3853.9
54460|1494|5|2|25|2|669700.85|4338.04
21798|1790|3|42|33|1|389028.43|-102.58
29364|1217|1|5|4|1|37041.52|7855.23
91030|508|3|74|28|1|275946.39|8799.43
20237|184|1|65|49|2|870119.23|-4827.06
31823|1703|2|19|39|3|364773.66|11727.0
92455|273|4|28|21|3|118371.3|3774.85
40646|1567|1|32|14|3|292685.55|10021.88
95463|1718|2|4|12|3|757092.04|-3241.19
65789|140|4|86|49|1|752718.73|8737.1
48411|1437|3|13|44|2|203592.66|10091.26
28978|277|2|52|34|1|375888.29|395.59
37239|373|4|91|40|2|873274.23|1236.13
75573|811|4|22|10|3|256869.55|1922.42
15519|1370|5|60|22|1|688432.3|-2659.54
20885|1295|5|74|21|2|680447.69|-3631.04
20096|1772|3|86|45|2|914537.36|13257.46
99370|778|2|81|32|1|326688.26|-1819.59
50558|267|1|36|15|1|755563.57|5952.83
85520|756|1|77|31|3|782267.28|6962.87
38624|974|5|83|18|1|379987.32|11432.76
51717|1372|2|29|22|2|75105.2|2313.46
40359|578|2|56|28|2|306539.91|3233.93
19492|890|4|66|18|2|623152.71|-2510.9
29149|21|1|51|5|3|278476.06|7578.47
75957|1441|2|87|32|2|261530.38|1400.42
2463|1017|3|8|40|2|138318.95|6382.94
46104|587|4|57|16|2|108482.84|1587.5
47805|541|1|79|33|2|147720.56|-363.36
3473|815|3|32|23|2|645439.17|3093.44
94000|15|3|64|7|1|979743.81|12749.37
84028|1113|3|3|20|1|850612.61|-271.68
2971|302|5|80|45|1|197122.33|6138.69
20241|853|2|45|5|2|231134.57|6806.5
93521|1661|3|67|42|1|750035.29|13700.16
89548|304|2|43|20|3|814327.25|3602.41
33582|1128|5|19|5|2|47738.82|6305.29
9508|1378|4|29|30|1|132837.05|2648.8
83847|1155|3|97|23|1|668428.28|-3179.85
34894|1365|5|71|3|1|626019.34|-4721.78
10399|1281|4|3|16|3|446553.34|7350.41
81592|1383|3|3|37|2|470687.68|-3866.83
15335|841|4|8|9|3|394526.71|2857.88
86399|370|2|89|24|2|155890.32|7722.57
15296|1059|1|82|15|2|763532.59|3103.08
92596|994|3|71|28|3|720713.52|12624.06
51018|1380|3|98|50|3|309057.01|14551.15
8409|1522|2|66|22|3|43860.0|8823.57
21786|1042|5|97|26|1|46686.6|3289.19
67854|884|3|15|36|2|992558.3|12898.55
76997|1395|5|19|37|1|572080.2|-2911.01
34141|814|2|91|39|2|944656.52|-4045.94
38393|1307|3|37|13|1|897099.25|309.06
79122|1036|5|90|6|1|521684.59|11629.39
6418|8|2|96|49|1|276743.45|7843.85
46841|905|1|65|3|2|349277.9|6596.94
92056|830|5|19|20|1|297089.19|12046.86
81398|8|5|46|34|2|197591.88|-4278.46
1383|844|2|83|24|1|299310.61|4567.03
5597|617|1|87|3|2|703648.17|14988.58
34802|50|4|73|10|1|44768.07|7484.47
95583|876|2|31|7|2|169857.16|1672.08
29678|1530|3|4|50|1|372853.7|12277.86
30935|934|3|15|2|1|494101.33|316.5
26882|169|3|60|48|3|833893.46|11321.75
25811|238|1|25|17|1|967769.15|2724.31
52011|1763|2|21|15|1|548960.51|3112.68
92423|742|4|82|15|3|543376.15|5878.7
7294|1003|4|87|22|1|781996.42|8902.83
52590|688|1|72|4|1|30850.29|13125.27
59264|412|3|44|15|1|220020.14|9320.29
28666|784|1|52|29|3|33728.21|6036.18
8674|656|1|87|5|2|940999.9|-2812.18
55823|146|2|84|15|1|960367.86|6228.02
76543|46|3|89|4|3|305018.12|11773.29
7974|805|2|6|19|1|43677.43|-1619.44
25942|761|3|67|42|1|566862.44|7128.99
80407|540|5|17|28|1|210234.43|11817.11
63182|750|1|75|43|3|192077.76|3383.34
97493|163|5|9|27|1|549023.38|9100.07
40085|1273|2|16|22|2|539654.51|14573.17
57366|560|4|32|33|3|333090.63|3365.48
7128|663|5|17|6|3|319927.82|10919.94
34346|1741|1|25|35|2|339809.46|8581.73
30826|21|1|11|5|1|812134.87|-3509.43
79860|522|5|55|41|2|428282.4|14897.36
69762|863|2|11|27|3|820121.28|10767.01
6627|1273|1|20|2|2|640211.04|-4425.52
23261|600|1|60|32|3|924101.26|1233.55
92998|1120|4|68|2|3|90981.57|11108.64
54286|1703|1|95|15|2|678930.24|11018.77
68508|1821|2|87|9|1|504501.7|-1181.02
67145|1798|1|73|29|1|10234.72|7252.52
68255|819|2|9|50|1|830694.33|1383.07
44023|254|3|80|29|3|124128.94|-3284.37
26236|117|4|25|3|2|421944.02|-2870.88
54325|723|4|74|47|1|292260.17|-1618.94
24817|258|4|17|19|1|710969.54|-1254.63
51558|212|5|100|35|3|164779.85|-3327.4
50388|278|1|32|25|1|171274.2|6625.33
55494|201|3|58|11|1|585105.14|7435.43
53340|1345|5|100|35|2|478060.86|7527.35
31428|636|5|21|27|1|752961.75|-1287.27
30337|1663|2|3|45|1|705766.9|-1372.07
22205|912|3|45|27|1|995916.74|2817.18
27177|1816|3|64|10|1|889863.18|12951.75
32110|904|2|17|8|2|139904.24|5165.15
51606|1537|1|68|22|2|244319.35|-4504.56
10923|490|5|90|45|2|264364.04|11363.92
40174|312|3|23|39|2|612618.14|6695.75
91438|1594|1|41|20|2|610810.97|11354.87
13946|1121|3|56|40|3|265633.46|7024.69
29143|1247|2|31|47|3|106271.34|3988.9
4814|962|3|82|18|3|254131.59|5278.22
95937|1543|5|30|43|2|114018.57|426.44
71220|1460|5|65|35|1|41575.61|10471.02
42336|279|1|5|39|3|823234.32|8623.93
90873|437|5|96|47|3|1211.23|14714.85
21503|1051|2|12|2|2|527769.96|10747.85
90616|940|1|33|11|3|496540.68|4388.96
89004|729|5|90|6|2|517988.73|-1952.09
2958|1627|4|65|7|1|714522.89|12812.44
11962|1300|3|92|25|3|762958.41|-3389.76
21486|1725|1|72|1|1|194487.55|8735.87
58142|1633|3|72|32|1|282396.77|7706.63
91867|854|4|99|18|2|812119.65|2924.71
81186|946|5|5|10|3|398331.21|11788.28
44554|970|2|60|24|3|685378.42|10137.11
89874|1142|5|24|18|1|410285.69|-1535.23
62148|1327|4|28|9|1|985386.32|6002.65
61856|1415|3|73|49|3|618489.03|12405.9
60868|1112|3|8|26|3|107955.51|-1695.17
59570|126|1|45|18|1|900065.0|4532.02
76219|1730|4|29|6|3|915285.96|4742.32
1494|444|3|37|31|1|476235.58|12042.45
69826|664|2|19|9|3|741297.37|-1392.72
22161|1677|5|24|49|2|973671.43|470.68
88426|563|4|48|45|2|95372.36|12311.47
79451|1434|2|49|38|1|229065.03|-4079.9
14293|1816|4|8|43|1|319714.75|1920.73
99796|562|5|75|38|3|776745.04|6289.35
64576|1726|3|10|1|2|399527.04|5040.31
98553|3|3|88|40|3|293785.44|5153.7
55493|1641|2|22|10|1|228293.69|-1333.68
44264|1098|2|97|5|2|590494.19|5365.5
94096|1279|5|82|25|3|451512.49|11503.25
99730|314|2|70|31|3|494935.96|8880.71
77568|486|3|18|14|2|720153.08|12095.64
5498|305|4|94|19|3|582878.29|13117.35
92552|1134|2|20|42|1|922528.69|13211.41
16524|337|3|36|29|3|998232.12|13716.84
49091|1793|1|87|13|3|292687.07|5594.04
70626|713|4|4|17|3|141913.75|4238.12
32975|641|2|59|29|2|619960.06|13345.41
87173|382|5|2|26|2|805225.79|5086.09
55041|1264|4|9|16|3|582786.43|10190.98
25757|191|4|6|28|3|637249.28|-4617.02
51329|19|5|38|8|3|855647.81|-3492.02
76593|1141|4|73|36|1|427804.98|12955.27
27801|50|3|3|20|2|434458.3|8520.7
72791|1192|4|46|34|1|483591.01|2046.15
98236|1636|4|87|23|1|905219.95|2112.33
63275|314|1|55|46|2|16196.35|1637.8
78629|219|3|35|4|2|383087.27|5169.06
31088|533|5|65|45|1|12213.33|-1861.34
43238|953|4|7|18|1|441869.43|5158.51
98583|588|1|55|8|3|92468.09|8111.75
31888|463|4|59|37|3|413968.44|12241.26
72595|139|5|15|34|1|898252.36|-1278.71
56363|1760|4|35|33|2|147330.11|7642.38
86030|766|5|42|50|1|974018.3|10840.01
27129|259|2|74|32|1|686352.48|7718.37
76346|1083|3|88|14|2|121232.66|3912.89
86409|454|1|42|48|2|39720.86|-3303.86
80307|1024|1|69|49|2|743065.41|9853.67
60357|1269|5|79|15|2|153927.06|5956.07
30300|929|4|100|4|1|399661.51|13582.14
71974|575|5|93|45|2|234643.4|3110.94
64833|1827|1|28|20|3|125637.33|-4252.66
77372|726|4|87|1|3|372761.41|1447.86
85403|1475|4|9|10|1|528507.01|2017.13
45577|1479|1|99|38|1|729892.94|4847.64
95539|268|4|91|11|3|466845.12|3907.81
72493|120|4|33|34|2|945977.39|10028.49
13287|135|3|33|20|2|426072.16|-3025.21
16064|188|3|13|21|1|616324.52|3276.41
44367|1138|4|96|25|2|665395.56|8622.12
68264|457|2|92|32|2|198675.16|-4964.89
64827|887|1|1|1|2|350495.74|-64.32
14852|272|4|88|45|2|588642.0|7745.16
76444|329|3|64|2|1|980894.52|966.69
9193|515|3|86|21|3|259548.94|2554.96
48066|138|1|3|6|3|512761.66|14993.33
40375|278|2|74|27|2|131202.98|5547.56
50459|437|5|32|5|3|68507.89|-2431.52
84275|908|4|38|7|3|686869.57|2524.06
2372|698|1|40|32|1|16096.46|-1810.73
9126|346|3|90|33|2|441710.72|522.69
61847|529|2|86|46|1|751104.45|-1603.73
51139|1824|1|77|42|2|797682.9|2284.48
15377|1786|5|62|39|1|257787.22|1927.53
87913|867|3|100|24|3|868413.98|2878.79
70889|1723|5|86|44|3|350698.81|-2349.38
20816|226|1|28|48|1|592594.14|4237.11
49480|232|1|83|37|1|475797.68|13331.61
68616|1368|5|34|13|3|756315.2|3963.13
56223|1454|1|27|19|3|941882.31|-3028.55
64982|1237|4|98|48|2|365788.33|5753.73
14342|87|3|74|48|3|521073.9|11807.35
64111|860|2|4|18|1|34015.59|3066.67
72435|1406|3|100|19|2|712644.85|10208.27
591|1398|1|62|24|1|225364.4|-3670.54
12730|240|2|77|21|2|190482.13|-390.27
3549|85|3|21|8|2|153329.18|3998.7
5465|522|1|14|47|2|268920.1|-1136.67
24873|157|4|47|14|2|559924.38|3616.02
45524|50|5|30|10|2|458454.5|-3463.96
20739|74|5|37|49|2|736321.84|-3092.69
8445|677|2|43|26|3|839291.07|-4916.75
6545|1686|2|65|31|2|857696.85|8014.7
87785|1096|3|30|21|3|914976.79|-4085.28
8121|817|5|82|8|3|899061.05|7302.2
21872|588|1|50|43|2|715670.67|5621.47
49574|282|1|55|35|3|221032.26|13082.71
8723|302|4|20|49|1|614401.22|-2575.13
35957|521|5|84|27|1|874347.49|8917.04
79423|781|5|35|37|1|851328.71|5074.6
25462|1399|3|26|38|1|674285.56|-2658.36
9733|1698|4|10|46|1|47275.19|5595.09
19833|1070|2|34|19|3|905763.22|3905.87
61486|416|5|10|25|3|35872.28|6214.29
81984|61|4|51|8|1|698403.63|1463.03
93836|40|5|88|11|2|989613.17|-2571.21
92428|339|3|61|7|1|16495.57|12273.1
16723|1430|4|59|30|1|38467.51|2467.59
32637|837|4|97|15|1|765183.18|3855.63
1372|1563|3|56|28|2|62365.98|10018.63
18318|1379|5|7|35|2|627009.17|-594.77
5122|1204|4|29|34|3|719334.95|3050.64
23650|1220|4|53|9|1|368970.38|8554.62
75830|1299|4|43|3|1|392302.34|3327.42
62273|1612|1|63|10|1|979404.77|10600.42
14547|662|2|22|32|3|57049.6|704.26
8791|560|3|45|13|3|805556.12|13986.88
27719|1577|5|65|16|2|932272.88|14197.62
94972|27|3|2|28|1|697059.59|-560.98
27999|1705|3|84|16|1|72684.09|772.7
75954|72|4|11|33|1|81503.99|-4433.75
98629|570|2|61|4|2|937739.4|4431.29
43639|563|2|76|5|1|239876.72|8369.11
1518|1188|4|47|12|1|852191.63|10280.8
7129|1772|1|32|45|2|149445.79|7025.23
4980|1553|4|56|25|1|648834.67|9917.42
93199|214|4|50|6|2|875152.32|337.94
38929|740|4|50|1|1|259243.39|-357.84
65867|377|3|72|2|2|716136.92|9340.02
48671|1460|3|22|4|3|708774.49|-3588.2
20394|1232|3|26|48|3|110553.5|4759.83
664|983|2|95|36|1|731536.24|-3116.09
1740|1653|2|83|5|3|843050.63|2728.55
46137|1563|5|41|27|3|920579.64|-3812.33
2465|1536|4|41|18|3|553317.94|4504.85
59468|771|3|58|15|3|612098.15|-3844.15
44082|553|3|86|6|2|576826.31|897.5
78423|392|2|63|42|3|92553.74|-2885.91
85216|1723|2|88|11|2|630387.8|4498.07
91453|555|5|57|38|1|117922.72|-82.38
87774|1179|2|28|33|1|936843.39|14306.47
90278|625|4|79|16|3|165346.89|9162.13
48004|1491|2|84|27|3|318212.7|-1201.44
22133|745|4|17|32|3|336616.8|1281.38
71455|1259|4|70|42|3|315673.45|3846.58
90290|1415|5|71|35|3|758946.16|12498.75
18403|1346|2|20|41|3|546343.96|3909.33
52085|1102|1|60|24|3|236543.29|-327.87
83767|1095|3|9|41|2|461535.26|14957.73
70995|1243|5|100|23|1|513754.52|654.19
50742|1531|1|10|17|2|996539.96|9782.24
66687|195|1|7|10|2|853806.4|14223.53
89557|1533|5|22|15|3|683591.45|8644.59
98208|702|4|71|27|1|597658.67|-4543.86
6677|367|3|35|47|2|609812.83|1108.76
6492|370|5|22|39|1|210161.79|14955.64
4600|471|3|70|45|3|544887.34|11706.53
40214|1425|5|99|49|2|667991.87|8756.61
42441|893|4|85|43|3|628247.34|-2319.98
47500|685|5|70|41|3|452671.97|5582.44
88610|1398|3|13|7|3|300336.77|3518.42
92600|93|2|26|42|1|813575.86|13855.36
15585|1217|5|15|36|1|135257.62|4646.73
58405|1162|4|83|23|3|724776.19|14209.81
71475|209|2|30|6|1|853879.72|4817.23
23790|1027|4|52|49|1|845562.73|-237.21
80257|669|2|46|15|1|151738.49|8588.08
71912|653|2|1|37|2|382945.25|-3870.82
67207|207|3|72|12|1|951244.32|14938.44
92840|1750|4|50|48|1|340712.19|4991.53
11815|355|4|54|20|3|899462.52|3802.84
61391|1594|3|3|37|3|53584.07|-3412.45
37112|713|5|87|45|1|93255.7|11136.56
14591|1162|3|84|7|3|422231.41|13363.36
15393|941|1|100|20|1|850220.67|8130.64
14978|1228|5|74|33|3|43168.2|11104.55
59193|1140|5|71|30|2|112797.35|3966.62
77019|588|1|94|48|3|253506.34|-3258.82
25613|1710|4|84|2|3|553051.37|14282.54
95146|864|3|99|39|1|883345.69|12961.32
27155|574|5|83|6|2|563950.95|-1251.09
17242|1698|2|76|26|3|525056.27|8057.6
2327|1252|1|60|19|2|224169.55|-1359.19
91804|928|2|77|31|3|138089.7|-4804.0
57200|1100|3|60|17|3|881838.04|9115.92
91588|1257|1|75|46|2|746286.21|477.37
59724|1126|4|47|48|1|771042.18|-1978.35
35887|828|4|8|27|2|562318.93|3555.25
48789|927|2|92|25|1|363163.57|-4510.84
64058|1336|3|98|32|3|307844.64|8161.09
17866|1465|5|59|11|1|892772.37|4171.08
64373|1750|2|1|9|3|618437.52|11564.2
47376|782|2|46|12|1|164618.47|-2049.41
40994|558|5|49|25|2|130301.86|5506.45
21876|197|4|90|25|3|610149.02|6386.74
1400|1559|1|54|26|2|566185.88|-3640.68
10915|1079|5|97|28|3|311422.43|14318.13
74652|1372|1|10|10|3|801527.32|4954.05
86998|809|1|42|11|3|159271.84|194.09
41610|805|4|86|35|3|539461.0|1516.64
26829|1110|2|12|4|1|884195.91|8967.48
77615|1564|1|71|46|1|400507.59|-3090.33
4781|35|5|76|35|3|290249.24|5254.83
50320|960|2|66|26|3|821240.92|12946.04
54229|860|4|96|8|2|545884.59|9821.58
20869|558|5|39|20|1|312121.39|8712.65
12467|124|4|45|29|1|870513.67|7714.44
75068|630|2|71|33|1|430455.93|8431.46
9516|928|3|25|43|2|79025.52|10706.13
8010|634|5|83|35|3|688763.03|12996.19
91113|1137|1|50|26|1|370833.87|12293.85
46941|1519|2|76|2|3|599565.8|-4972.44
4626|1613|3|31|33|1|594950.53|5164.47
98155|353|5|91|37|2|960625.7|2892.02
84175|1203|1|66|14|3|247710.98|5570.75
6017|1598|3|22|24|1|970117.19|1228.24
59492|940|1|10|2|3|62147.93|6813.1
70123|1545|4|5|50|1|881934.94|4572.76
70473|406|2|79|15|1|412529.04|8104.02
28380|880|1|22|29|2|444529.84|3434.96
32980|646|2|39|7|2|334397.65|-2980.07
66084|894|4|74|33|3|868532.09|8754.45
54968|911|5|7|49|2|577246.92|14010.21
30323|327|4|63|32|1|545454.49|13703.4
42857|1475|3|63|44|1|454071.4|5043.68
95144|554|5|66|8|3|85804.74|8751.14
5987|572|4|55|14|3|826055.66|5990.51
40369|134|2|39|1|2|266116.48|12346.83
31264|1654|3|68|10|3|304822.91|-622.49
3320|1413|2|84|22|2|179811.38|2814.53
4199|1798|2|60|18|3|361186.04|-3267.72
41671|96|5|77|5|2|367317.22|11186.18
81477|1730|3|21|18|1|822194.75|1119.13
2293|39|2|62|14|1|114190.93|1449.85
58338|1285|2|58|40|1|710628.95|-3630.28
44435|468|2|51|49|3|972790.83|-1592.41
48711|668|1|30|1|1|100666.39|9736.73
22890|505|3|16|25|3|940727.14|12336.78
77341|651|2|61|10|1|646780.93|-3137.09
16498|1253|5|24|19|3|347992.15|10314.03
20187|716|1|42|26|2|145095.43|8555.78
34229|158|3|17|43|2|940859.79|6842.44
39993|311|5|22|3|2|817374.85|7973.14
7633|615|1|85|38|2|193664.9|12131.5
42315|810|5|13|8|1|130390.52|2412.43
16725|1801|3|2|42|3|600907.48|-137.55
49358|839|1|17|6|2|368158.53|4200.05
22768|1804|5|16|40|2|638127.81|4693.62
11174|487|4|76|50|2|761533.09|-4169.47
48292|1638|4|34|28|2|974210.89|9680.75
18883|1524|5|50|44|2|281518.64|8286.05
96623|634|3|63|8|3|592324.75|7124.45
69982|525|3|31|46|2|715172.05|-3706.6
51497|1672|1|63|48|2|89699.05|3094.53
60344|138|3|25|41|1|513699.1|552.9
53683|737|3|95|10|1|154833.41|-835.33
27432|1008|3|40|28|3|181658.63|8343.42
55093|456|1|63|30|3|287281.0|1454.03
51918|1040|3|16|42|3|814952.34|-4517.26
12630|228|3|25|18|3|440136.03|-4030.42
91310|1632|3|29|27|2|674449.93|2771.63
21901|274|3|43|8|1|623324.8|4295.59
55757|1455|5|98|20|2|919711.95|1044.29
87836|1121|5|29|41|1|782280.08|14012.58
76345|136|1|29|13|1|167279.24|8632.1
50638|1419|5|18|40|3|366938.3|-2635.94
69833|1402|2|41|27|2|637833.43|14481.03
20704|1662|2|20|19|1|231619.76|-1737.4
60005|609|4|82|25|2|759905.81|3002.17
48204|1624|5|30|22|3|191450.67|3575.28
74992|1160|1|13|20|1|807819.02|11328.7
11479|962|5|22|32|3|184172.14|1001.43
50036|386|1|79|38|2|5772.01|14417.3
1189|1191|3|48|8|1|206909.81|-4964.14
80361|1411|4|82|48|1|858405.82|-299.35
53149|1790|4|11|22|1|131587.85|13296.28
32|916|5|71|45|3|439277.96|1249.05
69857|578|2|39|6|1|565016.14|-4731.45
34540|602|1|7|16|2|216598.43|11313.13
99590|138|1|61|3|1|32981.36|13259.37
69240|787|3|73|45|1|699820.63|1561.33
8779|1106|3|2|11|3|251880.67|6243.05
58325|74|5|64|50|1|55420.12|8724.05
84763|1292|1|95|32|1|775042.8|6930.81
24474|564|3|30|27|2|422088.08|14916.99
99360|219|3|44|44|1|894451.97|3118.79
56066|748|5|88|35|1|590692.15|7860.56
22308|829|1|32|48|3|682554.1|6423.6
9884|115|5|30|5|1|504069.32|13728.0
45245|441|2|62|45|1|933120.44|3273.28
95879|1713|4|73|34|3|77798.87|6427.62
88334|287|1|9|7|1|863499.34|10343.13
87972|1413|4|98|48|2|760558.08|13056.49
14812|1327|1|83|38|2|873460.13|9296.23
54626|1020|1|82|39|1|382228.43|-495.51
23388|220|3|62|29|1|590912.35|10422.94
58404|48|3|27|25|2|366007.58|12420.14
15423|1461|4|92|8|1|720186.71|-1772.92
48128|554|1|10|47|3|815658.25|-4369.39
32221|1408|5|98|14|2|641535.43|13234.23
93284|1106|4|69|31|2|577270.0|10172.21
45562|1264|3|86|18|1|272347.94|12101.33
67023|495|4|72|25|2|865230.99|9672.04
79797|1172|5|19|46|1|691869.8|4183.65
74442|734|3|41|11|3|636322.77|6778.05
26232|1705|5|31|17|1|18878.38|5615.24
30316|720|5|58|2|3|15295.95|-3598.42
47998|1652|1|32|44|3|784392.67|-3124.6
84156|208|1|30|50|3|404678.96|2913.19
24203|273|4|83|35|2|508816.06|14071.08
40661|594|4|90|34|3|948995.82|9351.68
20303|455|1|19|4|2|638943.37|-1537.16
95237|1574|1|48|7|1|700530.4|-3623.79
16861|465|1|74|23|3|42497.9|12134.29
15125|114|2|46|13|3|384230.99|7101.98
77502|947|3|17|46|3|276010.99|14949.64
86133|873|1|27|32|3|384985.89|3332.57
9451|1659|4|99|27|2|167878.0|1846.9
55646|518|1|37|11|1|327625.0|11839.94
40138|1655|1|3|31|1|625820.78|-3863.12
4218|1329|5|42|43|1|773243.78|10225.33
22309|1345|2|29|16|1|359548.89|-3782.23
35701|1017|3|78|10|3|666544.46|1525.85
99584|320|5|18|17|2|532360.81|4911.62
39197|1524|3|39|48|2|661135.39|4757.9
17736|668|1|74|3|1|904631.91|2890.54
22685|747|3|86|38|1|98324.25|519.37
72739|1286|5|66|39|1|570577.32|10146.91
56439|1077|5|99|4|3|359573.77|1293.04
97959|1025|1|10|28|2|712666.55|-4534.75
22444|844|2|8|40|2|866559.78|9286.13
73749|1559|1|75|40|2|275793.93|849.95
71009|913|4|3|10|2|48001.92|-1345.48
39973|1715|1|100|8|1|194635.32|8000.48
5736|333|4|90|36|3|288038.4|2605.67
16416|676|4|18|27|1|266629.63|-3057.51
28284|1517|1|93|31|1|457681.27|6209.62
9831|529|4|67|10|1|90181.22|8586.98
90123|389|5|11|27|1|164331.08|5354.05
26107|1616|5|81|42|1|232183.91|-1834.33
75259|1411|1|38|50|2|890621.36|2551.53
6292|977|3|96|24|1|637855.53|4479.93
55852|469|3|30|20|1|346554.49|6495.56
1513|1119|5|57|6|2|315427.35|7785.38
78655|960|2|36|31|1|512657.7|1976.71
61734|368|1|94|33|3|219842.63|4653.34
6629|1772|5|69|22|1|460866.76|12324.06
33862|261|3|72|33|1|264306.03|13014.01
69758|580|4|55|14|3|911347.44|10659.74
11353|191|2|41|48|2|817988.28|10021.92
47106|224|1|41|8|1|167400.89|3091.08
78454|189|4|38|9|1|399735.57|2406.72
83191|873|4|45|3|2|966803.51|8043.47
60988|699|4|8|14|3|802418.32|14754.56
33040|1329|4|59|24|3|770139.66|-3431.74
56464|738|4|41|17|2|610266.85|8431.74
74079|668|2|34|34|2|192368.98|12978.01
46159|779|1|61|34|1|384323.04|12538.7
42464|65|4|36|30|3|161323.84|13155.67
61659|1610|3|28|16|2|668762.17|10122.96
11123|1781|3|96|24|2|798760.48|11952.34
80493|130|3|63|36|3|49352.93|14337.64
94851|1305|1|26|42|3|487236.12|6278.81
629|1544|4|66|1|2|211393.53|-1361.01
56927|193|4|61|24|3|827127.86|-1032.32
48821|866|3|47|6|2|916856.27|958.81
32574|560|4|45|36|3|204404.97|-4700.87
81833|1763|3|58|30|3|62892.46|-994.46
99117|887|2|74|45|2|947204.21|-4048.76
51680|108|2|68|12|1|581757.54|5926.32
69688|520|4|76|4|2|665461.21|10676.11
76939|816|4|24|38|2|744079.58|1159.19
55947|1214|4|45|43|3|490303.02|11592.98
49561|760|3|73|42|3|483709.0|14113.93
24151|249|2|35|14|2|157997.71|-3426.14
64869|987|5|77|44|1|355955.06|5061.1
69754|481|4|60|26|2|507465.65|-3681.95
45993|1105|2|62|30|3|325996.19|5769.91
41225|1673|2|30|39|2|82946.54|7077.73
74301|388|2|88|7|1|463931.7|12945.08
49875|283|4|15|35|2|535491.81|4645.25
84369|1499|5|72|35|3|698407.43|-4378.7
43371|470|5|94|6|1|535324.16|5075.66
5740|1509|5|44|29|2|839062.35|10717.25
50632|1000|4|83|19|2|95457.88|-1438.61
42152|985|5|41|3|1|226074.99|-1888.59
7055|1319|4|76|50|1|727258.16|-3542.4
20165|1074|4|44|6|3|615830.93|10178.96
65843|1823|4|12|31|2|211409.23|8364.8
33502|1090|4|45|4|2|712029.38|2628.85
83300|230|2|9|45|3|555077.56|12412.72
75017|246|1|79|48|1|435952.67|12205.76
96618|970|1|89|28|1|138442.55|-4023.36
21985|746|5|79|11|1|130939.44|14495.86
48662|1805|3|83|2|3|236094.01|13487.62
3923|1725|5|70|27|1|22877.77|10426.92
47562|1741|1|66|36|1|627028.07|9393.55
72228|1763|4|71|5|2|999965.7|10890.64
24726|1817|2|98|36|1|342456.24|7810.55
43979|82|1|37|23|3|440762.87|9695.63
