transaction_id|date_id|transaction_type_id|account_id|channel_id|location_id|currency_id|transaction_amount|transaction_status
64173|252|2|98|1|21|1|8705.92|Failed
80358|178|1|38|5|14|3|7195.5|Pending
81333|513|3|85|1|19|3|9486.8|Failed
27109|776|1|17|1|39|3|3288.93|Failed
61587|1082|1|7|4|20|3|4246.47|Completed
57771|205|1|16|4|40|3|5803.14|Failed
802|1141|4|86|4|23|3|6676.36|Pending
54935|994|2|70|2|36|2|674.99|Pending
6950|1233|3|65|3|40|3|1281.23|Completed
10924|741|3|46|1|32|2|7057.49|Failed
459|700|4|90|5|32|2|5343.04|Failed
70832|1813|3|39|5|38|3|4024.4|Completed
55708|1648|3|5|4|33|1|8832.33|Failed
2259|759|1|90|5|1|2|5518.7|Completed
25264|10|2|41|3|24|2|1790.17|Completed
7761|1758|1|63|4|49|1|2395.51|Failed
2396|541|1|45|1|39|2|4694.24|Pending
2918|631|1|48|5|2|1|6257.44|Failed
23804|31|1|87|4|24|1|2478.51|Completed
18804|778|3|12|5|44|3|3185.42|Pending
71416|1117|1|77|3|31|2|9349.95|Completed
8790|1001|4|15|4|18|1|5689.61|Pending
32778|896|1|36|3|19|3|6043.8|Completed
9690|1678|4|5|2|25|1|1021.72|Failed
22213|1078|4|46|4|23|2|8430.1|Completed
57025|1274|3|39|4|24|2|4157.31|Completed
60979|1237|3|99|2|44|2|3517.73|Completed
70908|1762|3|25|4|32|3|5747.84|Failed
55834|1230|4|27|1|46|3|3498.28|Pending
80701|1332|2|26|2|37|1|3753.9|Pending
77725|1100|2|50|5|21|1|414.21|Failed
33499|911|4|91|1|8|2|7936.26|Pending
30798|1438|4|58|4|9|1|4327.63|Completed
74160|1358|4|73|2|48|1|3862.07|Failed
12081|141|2|25|5|5|3|4658.07|Failed
50338|1448|1|25|5|19|2|7390.31|Pending
88983|763|4|17|1|4|1|1563.78|Pending
36516|1669|1|44|3|21|1|3276.77|Pending
2218|16|3|53|2|7|2|4864.44|Completed
54568|1628|2|72|3|6|3|503.89|Failed
29170|1731|3|78|1|12|2|8571.1|Pending
68024|364|1|6|3|22|2|5443.14|Pending
13865|141|3|12|4|46|3|864.03|Pending
49606|1443|2|88|1|38|2|8846.83|Completed
29002|1270|4|87|3|12|1|7279.75|Completed
50420|882|4|1|3|5|2|5854.68|Completed
46355|112|4|27|3|49|2|1034.52|Pending
12002|250|3|54|4|15|3|253.15|Failed
17440|1314|2|3|3|14|3|5928.6|Pending
13760|1215|3|24|5|8|1|5549.95|Completed
43026|576|4|45|5|1|1|1164.65|Pending
60525|1039|3|58|3|16|1|4090.61|Completed
64859|1642|2|15|4|19|1|7769.2|Completed
66931|1597|1|39|5|15|3|5954.0|Completed
30962|270|4|35|3|30|1|8297.88|Pending
10336|919|2|70|1|39|3|3332.79|Completed
55351|824|1|88|1|27|3|3622.98|Failed
92834|1183|2|10|1|5|3|1756.65|Pending
50142|185|2|25|2|38|2|5985.44|Completed
87723|347|1|33|3|23|1|5156.77|Failed
48242|1168|2|87|4|4|3|754.07|Failed
25805|781|1|43|5|11|3|7344.09|Completed
17644|750|1|10|1|5|3|5398.8|Pending
32484|189|1|39|2|9|1|9188.14|Failed
10581|983|2|3|3|1|1|5022.39|Pending
67955|1680|2|89|5|37|2|3008.55|Pending
67498|1028|4|55|1|2|3|4125.5|Failed
73124|168|3|40|1|27|3|522.93|Completed
39354|1126|2|24|3|1|2|9706.24|Failed
63618|1500|3|26|3|7|2|9312.15|Pending
81683|1482|2|25|4|44|2|3628.49|Failed
58362|1713|3|45|4|10|3|6062.57|Pending
17323|894|4|29|1|12|2|3618.21|Failed
57452|527|2|41|5|21|3|5585.73|Pending
65640|912|3|85|4|49|1|2142.69|Failed
84546|633|3|15|2|39|3|9107.57|Pending
14231|1228|2|18|1|4|2|944.84|Completed
27714|1803|1|53|1|9|1|1286.04|Pending
15029|1823|3|33|3|45|2|7826.8|Completed
98243|427|4|21|5|28|2|7109.66|Completed
51275|1144|1|43|2|42|2|6961.33|Failed
52054|683|3|54|5|8|2|6149.14|Completed
58889|733|4|90|2|48|1|4436.15|Pending
72084|1193|1|52|5|2|3|1670.05|Pending
6417|10|3|82|3|38|1|6036.34|Completed
81045|1448|2|60|4|15|1|4110.44|Pending
57234|850|1|84|1|15|3|1929.9|Completed
87392|433|4|84|2|44|3|9072.49|Pending
1289|1795|3|51|1|39|2|9057.85|Failed
50236|675|1|25|1|16|1|5956.74|Completed
43386|210|4|34|3|47|2|4828.48|Failed
19800|143|4|88|1|3|1|3713.25|Completed
24788|319|1|48|2|27|1|1575.52|Completed
60227|922|2|42|1|2|1|8603.79|Failed
39673|905|3|94|3|22|1|9646.51|Failed
4359|1621|2|69|4|2|1|6134.61|Completed
10932|1128|4|59|2|23|3|431.02|Completed
5923|1364|4|13|3|39|3|8416.61|Pending
91345|1287|1|85|5|47|2|5556.65|Completed
23049|656|4|26|2|36|2|8210.47|Failed
5351|1123|2|61|3|41|2|6380.6|Failed
25704|71|2|65|1|3|2|6229.53|Failed
43453|1563|2|7|5|40|1|7250.24|Pending
68466|1266|4|8|5|43|3|3716.39|Pending
87162|209|4|16|5|2|1|915.77|Pending
32196|1690|1|2|3|38|2|371.59|Failed
88089|734|3|8|2|25|1|3376.29|Failed
24234|929|2|79|1|39|3|5179.52|Pending
42675|1090|1|56|4|14|3|288.44|Failed
70227|1083|2|58|3|31|1|978.46|Failed
99807|1523|1|9|3|20|2|5680.3|Failed
79722|1366|3|57|5|24|3|6204.47|Failed
49683|1173|4|54|5|38|3|4604.29|Failed
87521|2|2|3|1|45|2|441.36|Pending
91517|1380|3|33|5|41|2|4613.5|Pending
41343|953|4|39|2|32|1|4656.01|Completed
69388|1179|3|98|4|39|1|4015.95|Pending
88285|103|4|3|1|49|1|1525.35|Pending
85642|981|1|97|5|35|3|1966.7|Failed
82582|628|4|80|2|46|1|3444.35|Pending
11737|8|4|56|4|47|3|8389.45|Completed
63556|691|4|36|2|19|2|1055.56|Failed
38178|509|3|86|1|21|3|1166.24|Pending
99442|117|1|45|2|33|2|6618.29|Completed
15469|1509|2|50|4|42|1|9043.72|Pending
72543|519|4|98|2|33|1|7358.14|Completed
18133|956|3|66|2|45|3|4616.91|Completed
34355|84|1|96|2|43|1|3031.21|Failed
22064|1787|2|57|2|13|2|4458.41|Failed
12169|1698|2|59|5|21|2|7397.82|Completed
36993|35|4|75|4|21|1|9541.2|Pending
60015|481|2|27|5|45|2|8328.15|Completed
45212|1497|2|92|4|46|1|3267.2|Failed
35692|1071|1|100|1|11|1|5564.94|Completed
58128|1449|3|55|1|9|1|3461.85|Pending
32336|1154|3|77|5|15|1|9281.91|Failed
91576|376|4|59|4|13|3|4437.8|Failed
6071|414|2|44|2|37|3|4591.68|Pending
32805|1415|3|9|2|4|3|3803.59|Failed
98948|208|4|92|2|15|1|4896.5|Completed
58639|136|1|19|3|47|1|5216.88|Completed
34943|1026|4|40|3|42|1|7286.0|Pending
80538|832|2|93|4|26|1|3572.41|Pending
99447|1801|2|43|2|19|1|5817.07|Completed
20971|1698|2|11|3|29|3|5618.2|Failed
36634|1289|2|25|2|5|1|2996.81|Pending
88|1313|2|45|3|37|3|3214.97|Completed
6783|263|4|70|5|39|1|3590.25|Completed
25424|1760|3|9|2|43|1|2614.92|Pending
53564|697|4|3|1|11|1|7824.2|Completed
29727|1252|2|20|4|33|2|2555.65|Failed
17474|61|4|54|1|19|2|2264.46|Failed
88395|1046|1|99|3|48|2|5369.84|Failed
14152|1261|3|44|4|13|1|8979.31|Pending
57246|483|2|47|2|31|2|8137.28|Completed
99792|518|3|12|1|13|2|5499.51|Completed
82533|1226|3|57|2|11|2|8570.17|Pending
87571|647|2|53|3|37|3|7871.95|Pending
15048|497|4|72|1|7|2|4837.57|Pending
13975|564|1|89|5|16|1|1697.1|Pending
70196|901|4|6|3|33|3|4368.9|Pending
80980|1807|4|32|3|11|2|7697.1|Failed
73140|33|2|61|4|32|1|8234.82|Completed
70112|347|4|34|4|38|3|6010.63|Completed
94077|772|3|88|1|33|3|2392.54|Failed
37434|1468|4|65|5|2|1|1819.61|Completed
1307|621|1|90|5|33|1|7594.83|Completed
42862|50|2|22|3|20|2|36.33|Pending
14359|1008|4|39|4|47|2|9869.24|Failed
52805|875|2|91|2|31|1|1327.59|Failed
59395|207|2|39|5|16|2|5095.77|Failed
44605|1383|3|11|1|22|3|7473.27|Failed
57029|1295|3|55|2|37|1|742.12|Completed
76864|669|3|73|3|18|2|2753.51|Failed
39704|385|1|25|1|7|1|9952.34|Failed
14016|1270|4|28|4|44|1|7833.44|Pending
84252|1100|2|5|3|20|1|4200.28|Failed
26906|387|3|80|4|22|2|1496.12|Failed
8248|909|4|23|2|8|2|1486.46|Pending
8442|1139|2|42|3|35|2|9865.64|Failed
64842|1269|3|85|1|4|3|6743.51|Pending
11808|847|1|47|2|18|1|7148.13|Completed
49465|631|4|5|1|26|1|6988.56|Failed
40071|1031|1|26|2|3|2|8683.82|Pending
95356|1481|2|77|4|12|1|4130.44|Failed
69001|730|3|45|2|15|3|698.96|Failed
70462|1605|1|60|1|10|1|1177.64|Pending
84878|1085|3|90|1|11|1|3880.71|Failed
39619|348|2|85|3|6|2|2409.48|Completed
28301|94|3|75|4|33|3|768.55|Failed
69547|177|2|33|5|16|2|1419.65|Failed
94357|1390|3|60|5|32|3|3614.47|Failed
68165|718|2|92|5|26|2|9209.6|Completed
60009|59|1|67|1|20|1|5269.72|Completed
55752|729|3|62|5|48|2|535.33|Pending
64427|1122|3|69|4|19|3|8124.86|Failed
75166|421|3|66|5|34|3|7109.49|Pending
34494|3|2|52|1|2|1|405.71|Completed
6293|563|4|95|1|49|3|1811.68|Completed
38290|346|4|70|5|50|3|4242.41|Completed
7191|1350|2|17|1|30|3|3956.39|Failed
55501|424|4|70|1|44|3|8802.82|Pending
38260|1720|1|76|5|32|2|5830.91|Completed
52265|1267|3|97|1|35|2|6511.62|Failed
65380|914|4|78|4|38|3|7574.66|Failed
37168|994|1|96|2|16|1|1485.13|Pending
77216|1626|2|6|2|28|1|7575.46|Completed
96363|16|4|52|1|37|2|7825.46|Failed
42268|539|4|66|1|41|2|1788.81|Completed
50809|1258|3|31|4|27|1|3742.16|Failed
71145|674|2|75|2|28|3|3380.39|Completed
44355|844|2|65|2|39|1|9036.53|Pending
56049|1520|2|98|5|13|2|634.08|Failed
30791|1083|1|60|1|43|2|3047.5|Failed
9871|844|3|49|5|2|1|8494.61|Completed
68868|1263|3|85|2|48|1|6405.23|Pending
51305|1470|3|71|4|7|3|7139.74|Failed
69663|1637|4|22|4|10|3|6691.65|Completed
93037|1463|2|8|4|13|3|6802.96|Failed
66006|1487|3|25|1|44|2|4796.02|Failed
721|1014|1|46|3|1|2|5805.69|Failed
7233|275|4|15|1|50|1|1759.54|Completed
55941|401|3|39|5|3|3|8076.09|Failed
35267|321|1|22|3|13|3|5248.92|Failed
50252|722|2|44|2|8|3|2714.13|Completed
18548|134|3|3|4|44|1|9711.23|Failed
54038|555|2|75|2|34|1|7067.26|Completed
87645|1742|4|1|3|20|1|5927.92|Failed
74039|316|3|61|2|33|2|8914.81|Pending
19525|1785|1|45|1|45|3|5219.32|Failed
97307|1054|3|72|2|19|1|9851.28|Failed
57883|377|2|98|1|20|2|1696.88|Completed
24924|1151|4|13|2|27|3|7362.53|Failed
95794|647|2|39|4|5|2|5836.17|Failed
44428|430|1|6|1|3|3|8572.58|Failed
96161|797|1|85|2|8|1|2888.45|Pending
13266|1489|2|60|2|32|3|14.02|Pending
66871|174|4|49|3|29|1|8402.35|Completed
35270|1024|2|11|1|7|1|4625.04|Completed
46070|884|3|96|2|37|3|7671.37|Pending
56150|1452|3|95|2|27|2|9943.38|Completed
31955|845|1|67|1|16|2|8669.5|Completed
63069|39|3|73|1|48|2|46.24|Failed
48025|1473|2|77|3|21|2|4363.67|Failed
346|284|2|50|1|11|1|1451.79|Completed
65772|611|2|39|5|41|1|7661.28|Failed
63238|307|3|56|3|5|3|9587.18|Failed
47026|1742|2|66|5|15|2|2398.37|Failed
59150|431|2|77|5|47|2|2702.54|Pending
73435|1728|1|68|4|44|1|8376.9|Pending
2125|912|4|28|3|20|1|1783.89|Pending
80266|896|3|28|1|36|2|9442.48|Failed
26202|901|1|49|5|35|2|5612.6|Pending
85879|1372|1|90|5|5|1|8571.38|Completed
15497|116|1|7|2|18|1|2638.05|Failed
42610|121|1|4|1|11|1|253.34|Pending
80662|126|2|86|4|15|1|8774.04|Completed
41720|692|1|3|2|25|1|9706.31|Pending
71076|80|4|23|2|11|2|5630.82|Pending
38713|1081|2|93|5|18|1|3551.53|Failed
6933|1306|3|91|4|4|2|172.5|Completed
66628|425|2|90|4|9|1|965.6|Pending
66538|491|1|27|3|11|2|399.73|Completed
90442|390|2|86|3|11|3|5842.58|Completed
12998|1771|4|14|1|26|3|3232.84|Pending
36170|171|3|68|1|40|1|5967.01|Failed
43853|1253|3|100|4|23|1|640.74|Failed
23726|621|2|7|2|41|1|6128.28|Failed
61335|886|1|35|1|25|3|5931.82|Completed
41841|685|3|54|3|9|1|2443.13|Completed
41569|886|3|63|5|8|3|1629.13|Pending
11393|1067|4|14|5|27|1|2474.68|Pending
84494|646|2|17|1|29|1|7902.03|Pending
38586|478|1|42|5|34|1|4880.59|Completed
35219|448|1|68|2|29|3|5760.86|Pending
11523|30|3|3|5|4|1|4132.17|Failed
11233|1688|3|73|2|13|1|1830.82|Pending
97731|1181|1|96|4|38|2|4842.67|Completed
41660|671|1|64|4|26|2|8192.46|Pending
26832|755|2|56|3|47|1|5320.93|Failed
85827|906|4|90|1|18|1|2778.77|Failed
20781|781|3|84|1|38|3|6238.61|Failed
52919|352|2|41|2|40|2|5832.14|Pending
47626|1816|2|99|4|9|1|2548.75|Pending
76317|926|3|61|2|7|2|3240.88|Failed
39741|1647|4|73|5|10|3|1115.42|Completed
88829|1612|1|6|2|6|3|5747.4|Completed
26366|51|2|65|2|42|2|4397.18|Pending
50138|1813|3|31|1|9|3|725.54|Pending
11489|790|1|70|3|5|2|5020.61|Pending
32852|761|2|68|1|7|1|1446.55|Pending
67787|919|2|40|5|37|2|5340.48|Pending
41732|1392|4|60|5|41|1|8380.03|Failed
86938|959|2|52|5|5|1|7196.63|Failed
8705|1426|2|53|3|1|3|5398.66|Pending
59467|1515|4|95|1|5|2|9739.46|Failed
41085|1212|4|37|1|43|3|1041.68|Failed
32656|78|4|99|2|27|1|2222.86|Pending
7590|834|1|1|1|28|2|3869.29|Pending
77022|1716|3|7|1|37|2|6094.39|Completed
30953|517|4|100|3|46|3|404.73|Pending
56914|94|1|92|3|7|2|5267.54|Pending
57201|1368|3|71|5|13|3|9420.56|Pending
92485|632|1|99|1|22|1|9879.72|Pending
34336|1748|4|72|1|8|3|7407.79|Failed
56402|387|3|29|3|28|3|4617.35|Pending
94001|1372|2|89|4|1|1|643.11|Failed
22799|259|1|59|2|14|2|41.34|Failed
89545|1154|4|1|4|45|1|3287.34|Completed
14942|1070|4|33|5|42|3|9315.88|Failed
68207|1507|2|22|5|22|2|5780.15|Completed
60535|1316|2|44|4|42|1|2451.69|Pending
9893|1767|1|97|5|7|3|9873.76|Pending
21367|52|3|15|5|32|2|6367.23|Pending
49680|125|2|3|2|20|2|1546.25|Failed
47642|1569|3|57|5|50|3|6427.94|Failed
48427|149|4|75|1|39|3|4102.92|Pending
5518|1108|2|69|4|39|3|2567.19|Completed
41750|679|3|30|4|19|2|2464.2|Pending
90321|699|3|35|1|50|2|9845.81|Failed
1820|833|3|25|4|6|1|8881.63|Failed
85450|214|4|79|5|47|3|4928.05|Completed
61648|260|1|30|5|31|3|2628.52|Completed
13123|183|1|44|2|4|3|1768.98|Failed
60424|1227|2|98|4|34|1|7877.89|Failed
54509|840|4|95|5|13|3|9051.7|Pending
30770|533|4|50|2|48|3|9251.76|Failed
20803|38|3|18|5|10|2|8525.27|Failed
13231|1136|1|65|4|27|1|2294.67|Pending
32246|1066|2|80|4|19|1|122.87|Pending
3149|1527|4|76|3|45|1|8020.28|Pending
96515|716|2|5|3|6|3|9119.24|Failed
83991|266|3|26|3|47|3|2958.58|Completed
21650|817|3|65|2|3|1|1548.21|Completed
9824|898|4|52|4|8|3|8224.6|Failed
29395|118|4|90|5|36|1|4182.26|Completed
55241|1727|4|98|3|19|2|8416.75|Pending
14626|808|2|86|2|30|2|5462.12|Completed
83887|730|3|1|2|35|3|4671.08|Pending
2219|1110|3|16|5|2|2|379.01|Failed
5641|1673|2|71|2|10|2|3846.61|Failed
48003|416|2|65|5|38|1|9056.24|Completed
17911|985|4|73|3|45|1|5069.8|Pending
33483|998|1|50|2|7|3|7110.94|Pending
29628|681|4|63|2|5|2|785.31|Pending
1772|1273|1|80|4|1|1|6788.01|Pending
16999|452|4|99|2|26|1|2733.49|Completed
27442|1741|2|63|5|46|1|6176.45|Failed
92577|1644|4|99|3|41|3|3259.54|Pending
49717|876|4|7|3|5|2|1695.61|Completed
60272|147|3|83|2|4|1|1120.1|Pending
55647|338|3|99|1|22|3|3273.49|Completed
13425|18|4|93|5|13|3|9396.4|Completed
42531|1245|1|55|5|39|3|5083.08|Pending
95580|977|1|7|3|22|3|7926.17|Failed
59614|1590|1|60|5|34|2|9608.3|Pending
69672|1157|4|33|5|14|1|1894.33|Pending
91100|606|3|73|2|42|1|4612.82|Completed
31007|1639|4|66|3|25|1|8795.37|Completed
81165|1182|1|34|2|4|1|8811.15|Failed
55745|1684|1|79|1|4|1|1510.99|Failed
62765|1435|4|80|4|47|3|7971.5|Failed
93773|1587|4|55|2|12|1|1035.21|Completed
85780|1269|1|80|1|28|2|5134.1|Pending
88444|379|2|24|4|42|2|1204.02|Pending
78348|877|4|73|2|35|2|8455.95|Failed
53421|1134|4|89|3|33|2|7762.75|Pending
92511|158|1|20|1|28|3|752.63|Completed
84908|35|2|63|3|5|2|7036.83|Completed
86063|1088|1|13|5|28|3|8460.07|Failed
95991|134|3|36|4|41|2|2632.11|Pending
25413|1339|1|70|3|10|3|8542.24|Failed
70746|53|2|41|4|40|2|289.49|Completed
54929|1757|3|98|3|14|2|7949.81|Failed
85352|1336|1|37|5|11|3|2259.91|Failed
41256|1284|3|63|1|19|3|6725.77|Completed
6723|1708|2|62|3|43|2|7883.62|Failed
36257|1696|1|97|5|20|2|9562.29|Failed
74300|1285|1|94|4|16|3|3776.73|Pending
15540|1472|1|22|1|23|1|7212.69|Pending
77497|657|2|52|2|50|2|3449.49|Failed
61653|672|4|68|3|15|3|9110.93|Completed
15453|189|2|40|2|7|3|3500.91|Failed
12955|305|1|53|1|3|3|237.04|Failed
64706|1756|1|9|5|12|2|420.85|Failed
48664|1731|1|25|3|18|1|93.7|Failed
10022|51|3|85|1|14|1|861.78|Pending
89542|640|2|65|3|41|1|3359.12|Completed
77779|631|1|11|3|42|1|5423.77|Completed
12594|281|4|72|4|21|1|9253.22|Completed
49521|623|3|14|1|6|1|6793.23|Pending
26221|370|4|21|5|46|2|7610.39|Failed
67228|1465|4|7|2|27|3|5484.39|Failed
20174|398|3|91|5|46|2|6801.24|Pending
20357|60|1|47|3|40|3|9998.97|Pending
66902|238|2|3|3|37|1|5410.17|Pending
8732|1053|4|93|5|10|3|2725.16|Completed
93211|1211|4|12|1|23|1|5174.78|Failed
5414|1305|1|74|4|20|3|7013.74|Pending
82981|1664|3|30|4|44|1|5208.21|Failed
63957|148|3|41|4|44|1|2378.74|Pending
67733|1756|2|24|3|29|3|3218.38|Pending
9397|597|3|72|1|45|2|9098.28|Completed
99760|629|3|42|2|49|1|9633.67|Completed
9711|59|1|7|2|20|3|428.31|Completed
45247|588|3|73|4|4|3|3190.72|Pending
33238|1085|1|35|3|22|3|8813.85|Failed
67160|308|3|20|3|5|3|2838.99|Completed
84368|729|3|57|5|47|3|115.15|Pending
18936|458|3|96|2|38|2|5927.53|Completed
76045|1771|1|68|4|3|3|5164.82|Completed
71050|628|1|37|2|16|1|4244.85|Failed
51708|1576|1|80|1|30|1|8533.98|Failed
1711|102|4|28|2|30|2|1937.98|Failed
31604|841|1|51|5|16|1|3215.48|Failed
20283|734|1|27|1|20|1|1258.99|Completed
46649|1216|3|14|4|2|1|9805.8|Failed
11975|1161|2|87|1|21|2|9590.95|Pending
14339|1258|1|65|2|32|2|2518.86|Completed
11522|1034|3|41|3|43|1|2333.79|Failed
24189|322|3|36|4|26|3|2486.67|Pending
80345|1461|3|83|2|17|1|1672.08|Completed
83415|822|2|83|4|25|2|5327.81|Pending
36020|306|2|66|5|7|2|5334.02|Completed
12257|88|2|24|2|44|2|6683.34|Failed
85004|1577|3|41|1|27|2|1883.45|Failed
35937|1391|4|10|4|12|3|8340.07|Completed
40452|289|1|4|3|7|2|9343.56|Pending
535|210|4|89|1|36|1|8545.64|Pending
9037|121|1|17|2|5|2|1958.79|Completed
88287|1005|3|16|1|45|3|2228.56|Pending
16071|247|3|37|5|46|1|2232.14|Failed
7229|1700|4|30|3|38|3|1355.19|Completed
28240|732|4|90|4|19|2|939.98|Failed
60362|1007|1|87|5|16|1|1268.53|Failed
99786|820|3|30|1|17|1|5907.89|Pending
69552|470|4|65|4|41|2|9922.88|Failed
25593|699|3|53|3|21|1|5713.23|Failed
99108|1156|3|71|3|9|1|9922.11|Completed
74125|1710|1|57|1|36|2|6173.49|Completed
60290|629|1|81|5|26|1|2174.99|Completed
3271|1119|4|83|3|48|3|8723.11|Completed
61309|1298|4|85|5|15|1|7367.37|Completed
18817|1616|4|66|2|17|2|4845.21|Failed
83597|1188|4|87|3|43|2|6006.53|Completed
43624|156|3|29|5|36|3|9933.09|Completed
44731|1639|1|91|3|20|3|6282.0|Pending
97499|1289|3|63|3|39|2|3828.06|Completed
93993|746|4|64|1|29|1|4300.3|Pending
98431|994|2|56|3|7|1|1516.16|Completed
52759|528|4|40|5|43|3|7106.19|Failed
50115|1218|4|89|2|50|3|1729.76|Completed
82899|1436|4|98|5|3|2|5514.01|Failed
99523|488|1|10|3|30|2|9276.95|Completed
57710|1033|3|41|1|15|2|3511.22|Pending
69216|1612|4|14|1|32|1|6580.62|Completed
14971|910|3|45|5|6|1|7048.5|Pending
41127|386|2|64|2|37|3|4092.54|Failed
9594|994|1|59|1|5|1|4343.51|Completed
16534|1465|2|53|4|10|2|4099.45|Completed
92663|692|2|81|2|49|3|8028.38|Completed
17547|591|3|74|1|39|2|4623.04|Pending
2490|1653|3|83|4|42|1|1542.06|Failed
72284|832|3|23|4|5|2|7168.87|Pending
88022|358|3|38|5|49|3|4333.06|Pending
578|110|4|65|5|44|2|9416.39|Failed
95139|1569|4|66|4|46|3|2291.12|Failed
73420|1572|3|63|5|41|1|9686.43|Failed
80920|662|2|51|5|47|2|8354.99|Completed
83072|1387|1|51|1|8|1|6971.62|Pending
74306|91|4|83|1|6|1|2340.27|Failed
93059|54|3|24|4|31|1|8964.16|Pending
35797|399|2|96|1|4|2|136.51|Pending
51588|947|3|68|3|23|2|3872.7|Pending
76763|44|2|9|1|46|2|3420.59|Failed
2609|315|3|61|3|46|2|6235.26|Pending
30160|1490|3|66|3|40|3|4812.17|Pending
45714|228|3|84|5|45|2|6345.21|Failed
45540|369|4|31|3|2|2|7519.73|Failed
38538|1117|1|94|2|36|2|6422.17|Completed
94047|562|4|50|2|46|3|8515.45|Failed
29217|1171|4|83|4|22|3|4309.6|Pending
39045|736|3|28|5|17|3|9236.05|Completed
78061|398|1|32|3|25|3|8358.01|Pending
30857|1577|4|13|1|24|2|1063.85|Completed
99402|25|3|88|5|22|2|9689.9|Failed
67091|1622|1|36|3|24|3|7420.02|Completed
64754|1702|4|95|2|37|2|7427.02|Failed
72332|932|4|13|3|48|2|9408.39|Pending
59875|707|3|52|4|12|2|7295.49|Completed
29606|664|3|17|2|2|1|6646.79|Completed
17753|14|3|94|5|34|1|7409.17|Failed
44727|1709|1|56|4|13|1|5489.46|Failed
34160|829|4|60|5|40|3|6626.22|Failed
3959|168|1|39|1|23|2|5952.36|Completed
53418|507|1|28|3|35|3|5029.64|Failed
57188|1299|2|87|2|23|3|4137.01|Pending
63586|544|2|92|4|13|3|6938.64|Pending
27576|1026|1|11|1|4|1|8220.39|Pending
42628|1187|1|73|3|4|2|8330.61|Pending
87206|1210|1|11|4|28|3|5241.71|Pending
83030|1085|3|95|2|27|2|9332.75|Failed
53465|1583|1|88|1|33|2|1674.59|Failed
11566|1340|2|24|1|46|2|4512.98|Completed
60796|572|1|12|2|36|3|1772.89|Failed
31745|1142|1|66|5|21|3|9929.98|Failed
29204|441|2|79|2|47|3|4867.74|Pending
14050|542|2|44|4|17|3|9933.43|Failed
29613|294|4|19|3|23|3|4965.48|Pending
45904|106|1|26|5|2|1|840.54|Pending
43108|1139|1|76|4|47|1|4901.1|Failed
18262|982|2|30|3|34|2|7997.66|Failed
51169|332|3|70|5|49|2|5604.36|Pending
33793|1185|2|23|2|20|1|3703.17|Pending
68578|1023|2|36|5|32|2|2044.94|Failed
61899|758|2|92|3|12|3|8153.08|Completed
99654|1739|3|86|3|21|3|3324.83|Completed
40016|1638|2|18|2|14|2|3516.47|Pending
74583|343|3|100|2|47|1|8297.31|Pending
8424|1674|2|96|5|39|1|4939.26|Failed
67781|1681|1|71|3|2|3|7343.46|Failed
74948|96|2|47|5|1|3|7477.13|Completed
84323|494|4|22|2|13|3|228.52|Pending
70382|224|2|99|3|7|1|1167.37|Pending
44130|405|4|15|3|36|3|6921.2|Completed
26193|449|4|94|3|41|3|9079.26|Completed
86334|646|2|13|2|11|2|7934.26|Pending
23226|224|2|78|1|21|3|7064.05|Failed
77338|1601|2|44|4|38|1|4948.35|Completed
44787|827|4|32|3|11|1|1553.55|Completed
12180|145|4|35|3|11|1|1949.46|Failed
35189|392|4|69|1|41|3|2268.03|Completed
59186|955|1|40|5|7|1|3101.14|Failed
96591|1756|4|49|2|7|1|4663.93|Completed
99980|1642|2|32|3|45|1|5683.31|Completed
77649|355|1|60|5|24|1|5191.57|Failed
60392|1682|4|74|4|24|3|303.37|Completed
53268|1469|4|34|1|38|2|2990.07|Failed
61430|1248|2|86|4|32|1|1285.03|Completed
68|1728|3|61|5|14|1|7633.13|Failed
29337|951|3|2|1|9|3|6544.25|Completed
41428|1564|1|43|2|32|2|5714.04|Pending
58589|1445|1|82|2|24|3|9521.83|Completed
31755|497|2|58|4|17|1|9797.22|Pending
93011|474|1|21|2|18|3|5346.46|Completed
85359|28|3|12|4|4|1|6194.97|Pending
68307|675|4|3|3|44|1|7306.21|Pending
91245|1590|1|79|5|15|1|8208.7|Pending
95800|1755|2|97|5|47|3|57.43|Completed
37499|1763|3|91|1|13|3|667.35|Pending
46215|1668|3|56|4|41|2|7761.74|Failed
48703|199|2|86|2|12|2|5717.01|Completed
56569|172|4|33|2|9|1|5183.18|Failed
36844|1066|3|15|4|44|2|1041.96|Pending
22732|1349|2|1|3|21|3|5323.91|Pending
23928|524|4|42|2|5|2|5150.85|Pending
4826|902|3|94|2|12|3|350.3|Completed
132|179|4|80|3|26|1|7114.99|Completed
61625|1742|4|63|2|41|2|7837.53|Failed
56382|1510|3|100|3|46|1|7013.41|Completed
32894|1028|1|71|2|35|3|2628.76|Failed
69325|620|2|8|4|26|3|9283.86|Failed
60632|870|4|77|4|31|2|1748.25|Pending
46429|1701|2|57|3|42|2|6847.57|Failed
44026|1721|3|4|4|15|2|9823.25|Completed
86444|667|2|4|3|40|1|285.18|Pending
86673|301|1|60|3|45|3|7356.53|Completed
55985|843|1|38|5|39|3|7644.49|Failed
39974|869|4|58|2|28|2|1469.07|Pending
25208|992|4|70|1|8|2|9712.16|Failed
85041|1108|1|10|3|33|1|7714.17|Completed
38312|1379|4|46|5|50|2|1730.48|Failed
71365|1342|1|60|2|19|1|5451.3|Pending
