interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
7515|541|82|2|17|Chat|1
19895|312|78|4|25|In-Person|3
20442|131|15|4|6|Email|2
52569|215|92|3|11|In-Person|1
70569|656|96|1|46|In-Person|4
9620|734|17|2|12|In-Person|4
24811|1528|40|4|14|Email|3
90701|202|60|2|18|Email|3
22508|1312|19|3|41|Call|5
84526|1336|43|1|14|Call|1
28987|1131|42|1|29|Call|3
87492|1319|68|3|15|Email|2
60305|1053|93|2|4|Email|2
3506|745|13|2|25|Email|1
42674|1407|53|4|14|Chat|3
36119|868|61|5|26|In-Person|2
89544|120|78|3|1|In-Person|5
68054|361|76|4|32|Chat|4
42400|1664|99|1|47|Chat|2
1595|1119|97|5|32|Call|4
23940|635|67|1|42|Email|3
43331|1820|2|3|16|Chat|3
25605|878|50|5|2|Chat|5
56052|1604|13|2|4|In-Person|4
25576|1174|10|2|28|Chat|1
13071|177|22|3|15|Call|4
63990|1148|33|5|20|In-Person|5
66306|1092|60|3|36|Chat|5
93272|1055|42|4|1|In-Person|2
40055|864|57|5|45|Call|1
8296|1157|36|1|41|Email|2
52255|1303|10|5|42|Call|3
10238|386|72|2|18|Call|4
52566|561|74|2|9|Chat|5
53013|1734|62|3|24|Call|1
55801|966|35|5|14|Chat|5
2557|128|16|4|32|In-Person|2
43154|1121|32|3|26|Chat|3
56976|558|29|4|22|In-Person|5
69042|1249|52|3|34|In-Person|5
50982|1154|24|4|4|Email|3
52012|335|1|3|4|In-Person|5
10041|195|91|5|39|Chat|2
78323|1341|21|3|17|Email|5
55292|968|7|4|42|Call|1
10712|319|47|2|4|In-Person|2
39587|208|56|2|1|Call|1
93679|682|72|5|4|Call|3
27304|1426|61|5|33|In-Person|1
922|747|37|1|25|Chat|4
39577|1278|59|3|50|In-Person|3
90155|939|68|4|5|Email|2
64622|966|100|3|30|Call|3
72069|464|95|3|47|In-Person|4
7963|988|33|4|6|Chat|1
35147|1507|20|2|45|Email|1
11692|696|25|3|5|Call|3
24609|679|62|5|24|Chat|2
63179|679|17|2|28|Chat|5
54613|1270|38|1|13|Chat|2
87310|1025|76|4|11|Call|5
9429|977|95|5|35|Email|3
33063|1544|83|2|21|Call|2
78846|1518|3|4|46|Chat|5
58304|933|20|4|41|Chat|4
46354|439|41|5|48|In-Person|4
65153|1554|31|2|8|Call|4
69558|313|74|5|4|Chat|1
44137|150|34|4|24|Chat|3
13115|515|71|3|13|Call|5
92199|1301|34|2|9|Email|5
65760|937|43|2|33|Email|2
36962|1640|68|5|28|Email|1
52979|1449|58|5|1|Call|3
83278|1379|46|4|2|Chat|2
91843|160|2|2|25|Email|1
75045|1345|53|3|8|Email|1
86934|865|97|4|5|Call|1
86861|1678|70|1|11|Chat|3
48000|534|61|4|10|In-Person|5
86129|13|23|2|6|Call|2
36800|1359|55|3|26|Email|4
52266|1456|48|1|9|In-Person|2
96948|1616|24|4|4|Call|3
25959|337|6|2|45|Chat|3
71373|329|16|4|14|Email|3
81400|788|68|2|33|In-Person|4
22761|538|89|3|41|Call|5
14182|675|70|2|7|In-Person|2
60419|394|31|1|46|Chat|2
47326|1827|79|4|34|Email|2
83912|331|85|2|18|In-Person|3
28432|183|89|4|40|Call|1
92349|1766|45|1|14|Call|1
55519|1354|42|3|30|Email|4
26903|992|99|1|7|Chat|5
17809|987|82|4|19|In-Person|1
83464|809|66|5|9|In-Person|3
67217|606|29|5|35|Call|4
25001|1205|35|4|13|Email|3
94971|728|100|5|23|Call|1
49057|1527|95|5|37|Call|3
65604|1093|78|3|28|Call|3
3472|23|27|1|38|Call|2
2780|1007|88|4|1|Email|1
93918|1613|61|5|33|Email|2
54508|1|44|2|50|In-Person|4
93424|955|81|1|10|Email|2
73298|1673|4|2|17|Chat|1
87737|893|61|3|50|In-Person|5
18908|986|63|4|41|Chat|2
44357|701|16|3|44|Chat|2
62927|91|85|3|3|Chat|3
31170|478|12|1|23|Chat|4
46816|1777|87|5|9|In-Person|3
75726|1788|74|2|45|Call|1
56067|226|17|1|38|In-Person|2
20611|151|66|2|3|In-Person|4
3588|975|1|5|28|Chat|1
24463|1209|40|2|44|In-Person|2
85743|509|58|2|48|In-Person|2
38150|236|27|4|29|Call|4
20451|927|22|1|7|Chat|1
45209|1348|89|1|35|Call|1
42591|1170|13|4|41|Email|1
5239|523|83|5|24|Call|1
81708|1761|31|4|23|In-Person|4
27787|1818|27|3|13|Chat|5
14289|15|56|2|44|Chat|5
92370|371|74|2|3|Email|2
15359|1421|86|1|1|Email|3
22582|547|9|1|29|In-Person|4
58234|755|46|2|23|Email|2
76278|1224|39|1|37|Call|5
29520|829|15|2|48|Email|4
66246|1556|85|2|36|Call|3
6119|1565|93|1|45|Chat|1
4680|580|22|1|14|Call|2
75749|178|46|1|16|In-Person|4
29822|1775|67|4|41|Call|5
7383|673|81|4|37|Chat|4
52720|583|85|5|41|Call|5
30493|1026|75|4|30|Call|5
51732|1111|22|1|7|Chat|3
67648|375|81|2|30|Call|3
57931|1560|14|2|30|Email|2
58397|139|50|2|27|Email|3
87004|369|18|4|37|Chat|4
98084|1822|85|5|47|Chat|4
22250|1486|38|3|23|Chat|3
2117|949|44|5|17|Chat|1
26237|1236|73|1|47|Call|4
44805|937|76|4|47|Call|2
44226|61|56|1|16|Chat|4
96486|733|83|4|18|In-Person|5
7622|569|43|5|14|Chat|4
15584|278|82|2|33|In-Person|1
74253|223|3|2|43|Call|1
26129|1576|10|2|3|In-Person|3
93785|1201|53|3|40|Call|2
66817|248|34|5|18|Email|3
45689|206|89|3|9|Call|4
41734|1588|24|2|11|Email|1
46356|321|39|3|16|Call|4
76683|550|12|3|41|Call|5
55626|1|97|1|47|Call|1
20197|572|35|1|29|Email|2
22954|1600|40|5|18|Email|5
46774|279|16|2|31|Email|4
72205|1428|54|3|1|Email|1
8034|803|26|1|26|Call|5
91746|898|13|2|10|In-Person|3
79905|505|81|2|22|Chat|4
90650|422|53|4|41|Chat|2
22763|1482|36|1|49|Call|3
1527|1527|10|4|34|Email|4
86826|870|28|4|32|Call|5
79921|306|37|4|49|Chat|2
44500|1091|41|5|13|In-Person|4
58240|150|27|1|36|In-Person|4
9561|1015|19|5|15|Chat|2
10696|990|85|3|33|Email|5
5324|212|76|2|42|Call|3
44704|74|61|5|16|In-Person|3
33592|975|32|2|5|Email|2
85999|1151|59|4|25|Call|5
71367|357|43|3|17|In-Person|4
5441|231|65|2|7|In-Person|2
62988|1764|91|4|31|Call|5
42722|526|51|2|27|Chat|4
88509|1812|18|1|11|Email|1
30555|308|18|5|38|Call|3
76254|435|39|1|15|In-Person|4
41445|690|94|4|35|Email|5
6087|1704|30|2|6|Chat|2
80915|970|31|3|11|Chat|3
19269|1307|92|1|14|Email|2
70160|699|63|2|1|Call|2
77150|604|38|1|47|Call|5
95925|1282|88|4|4|In-Person|4
72065|1167|51|5|20|Call|4
54274|1325|1|4|14|Email|1
90942|1398|49|5|22|Email|4
99864|781|38|2|10|In-Person|4
30392|535|15|3|41|Call|2
57578|434|65|2|4|Chat|5
9571|51|82|5|44|In-Person|1
19942|1057|55|4|32|In-Person|1
78158|656|97|5|48|Email|5
29850|284|22|4|7|In-Person|4
63371|1705|95|5|17|Chat|4
75254|1571|42|4|7|In-Person|5
52145|1170|76|3|48|Chat|3
77661|1323|93|2|15|Email|1
34034|1146|95|4|49|Chat|2
55576|1242|3|4|13|Chat|1
4494|1552|72|1|33|Email|4
81787|1191|37|1|40|Chat|4
99301|1039|14|1|17|In-Person|5
12506|147|50|5|44|Call|5
18453|1071|30|5|22|Call|2
63952|213|26|3|18|In-Person|5
48684|1182|18|2|10|Call|5
3329|1736|51|4|16|Email|4
8112|915|25|3|30|Email|4
47582|721|29|1|45|In-Person|5
40152|423|98|3|12|Email|4
48689|1138|64|3|26|Chat|5
35013|766|17|5|7|Chat|1
25287|1457|47|4|44|In-Person|2
9767|567|9|5|7|In-Person|2
47947|1725|79|2|13|Email|5
73834|435|9|2|25|Email|3
39760|867|33|2|2|Email|5
3575|1001|56|5|48|Email|5
67870|1436|82|4|24|In-Person|2
62978|943|98|1|18|Email|1
78720|1728|97|1|46|Email|3
14567|1275|21|5|3|Chat|4
55693|403|65|3|14|Call|3
66355|1597|99|5|35|Email|4
57225|617|52|4|27|In-Person|5
77580|1256|54|1|35|In-Person|4
24115|1491|49|4|30|Email|3
23522|673|61|3|5|Chat|3
20928|294|59|1|1|Chat|1
80942|1130|49|3|39|Call|1
39550|225|1|1|5|Chat|4
75122|1481|84|3|33|Call|2
1557|286|20|4|16|Call|4
13927|600|26|5|40|Email|1
29547|615|93|1|2|Chat|5
38770|777|11|5|6|Call|4
29309|1531|83|3|18|In-Person|1
67379|65|13|2|6|Email|4
70852|249|78|3|1|In-Person|3
65538|707|34|3|15|Chat|3
33335|1022|13|3|13|In-Person|3
36307|1198|56|1|4|Chat|1
30457|756|38|2|31|In-Person|1
65132|739|32|3|23|Chat|2
27306|812|100|4|8|Chat|5
4209|1584|99|4|17|In-Person|1
90340|787|45|2|39|Chat|5
4658|623|18|1|11|Email|3
46552|764|30|2|43|Call|2
93086|1165|76|3|38|Call|1
40935|798|98|5|6|Call|1
98384|755|61|2|43|Email|3
67692|578|28|2|22|Call|2
20004|376|80|1|17|Call|4
18190|1604|80|3|2|In-Person|1
50170|728|31|3|7|Email|1
78036|1100|26|1|20|Chat|2
26451|1725|85|5|12|Call|2
5454|987|33|5|33|Email|1
49046|1594|59|3|17|Call|1
34935|1181|40|1|17|Call|5
52296|1528|55|5|16|Chat|5
80484|578|37|4|29|Chat|2
88139|1767|11|1|7|In-Person|2
91467|1421|82|2|39|Call|4
89815|1614|10|1|22|Chat|4
20748|1084|92|1|9|In-Person|3
33144|302|16|3|31|Email|2
29909|1481|77|3|39|Email|2
5676|321|73|3|20|In-Person|2
85255|1779|38|4|20|Chat|4
13164|1727|38|4|39|Email|3
8187|195|44|3|4|Chat|2
31303|1125|86|4|42|In-Person|2
8586|1453|95|2|18|Call|2
67250|572|7|3|23|Call|4
34736|1714|100|1|30|Call|2
65105|14|61|5|41|Call|2
41294|349|71|4|24|Call|4
30968|1261|45|3|21|Call|3
63270|627|73|1|22|Call|2
8839|861|31|5|2|Call|1
66867|491|76|2|42|In-Person|2
43652|1034|27|4|14|Email|5
91879|385|68|1|28|Chat|5
88569|791|25|3|16|Email|5
83205|1532|87|2|7|Email|1
44011|743|12|2|19|Email|1
1681|1238|32|2|9|Chat|5
37242|819|67|2|19|Chat|4
17749|932|85|3|42|In-Person|2
69901|530|21|1|1|Email|3
35436|1708|92|3|23|Call|3
28809|268|71|4|47|Call|4
89601|1693|26|3|45|Email|3
31726|495|27|1|41|Chat|1
13162|90|38|2|11|Chat|4
617|1129|94|3|25|Email|1
88754|1570|48|2|13|Chat|4
3194|233|27|2|29|Call|3
99346|1399|81|1|31|Chat|2
39911|1141|84|4|20|Call|5
27628|531|31|1|50|Email|1
47282|531|47|3|40|Call|5
52591|1296|81|2|9|Call|3
5203|982|36|2|46|Chat|2
21379|7|31|5|19|Email|2
73838|527|36|5|34|Chat|2
66664|1628|15|1|24|Call|1
59308|318|58|3|16|Call|2
4722|111|95|5|29|In-Person|2
57286|119|13|3|42|In-Person|1
28221|1102|51|1|34|Chat|5
30006|307|78|4|6|In-Person|3
96654|1343|94|5|37|In-Person|4
7190|314|37|3|41|Call|4
37050|202|50|4|22|In-Person|4
21528|1054|69|3|5|Chat|2
63678|1547|43|3|39|Email|4
23960|723|65|4|17|Chat|4
30023|1639|8|1|13|Call|5
78116|775|56|4|35|Chat|5
28241|1498|35|1|46|Call|2
63348|892|61|5|20|Call|1
2727|510|49|5|22|Email|1
18857|1626|62|4|15|Email|2
96627|151|56|4|49|In-Person|1
100|661|88|4|27|Email|2
78028|194|17|5|6|In-Person|3
79131|1643|92|5|19|Call|4
50065|321|29|3|36|Chat|1
49172|1224|18|1|18|Chat|4
64396|1586|75|5|44|In-Person|5
92550|1727|93|1|5|Email|2
2132|943|9|1|6|Call|2
29795|1001|76|1|49|Call|2
67276|1119|28|1|8|Call|1
79041|93|28|5|11|Chat|5
46550|110|55|5|32|Email|5
97892|156|100|3|38|Chat|2
21553|1469|21|1|3|Email|4
86018|1592|87|4|4|Email|1
33682|200|90|5|44|Call|5
58743|340|19|2|15|In-Person|3
34950|451|87|1|42|In-Person|2
35724|1700|63|3|49|Call|2
29622|636|81|5|3|Call|3
19467|1445|88|2|34|Call|1
77405|188|15|5|22|Chat|3
61088|1613|94|5|50|Call|1
59333|777|37|4|42|Chat|5
96008|167|57|5|30|Chat|4
89194|830|65|4|45|Call|3
49150|653|98|3|35|In-Person|5
44503|1553|57|3|44|In-Person|2
75619|744|35|1|25|Chat|4
11947|1282|14|2|8|In-Person|4
44923|167|36|3|26|Email|1
84949|219|59|4|29|In-Person|5
89129|554|56|5|40|Chat|1
10069|1618|68|1|14|Call|1
71801|849|13|4|37|Chat|5
8659|361|42|5|49|Email|2
17179|1307|13|4|46|In-Person|5
85254|1334|57|4|1|In-Person|3
12340|1391|25|2|22|Chat|5
73446|22|43|3|15|Chat|3
40206|1381|83|2|34|In-Person|4
80000|1263|25|1|32|Email|5
40648|1278|12|2|21|In-Person|4
95565|1821|36|2|16|In-Person|4
86463|902|25|4|23|Call|2
84120|1301|1|5|13|Call|4
87400|1358|17|2|2|In-Person|1
95093|1702|37|5|27|Email|3
8841|707|39|1|35|Chat|2
86229|407|39|2|2|Email|2
78998|533|9|5|39|In-Person|3
26037|1242|80|5|21|Chat|3
77716|1744|58|2|30|In-Person|4
81207|1721|21|1|42|Chat|1
35460|892|4|1|3|Chat|5
20296|1749|15|3|31|In-Person|4
38458|1664|50|5|8|Chat|5
42440|1537|68|3|15|Email|3
12946|557|40|1|37|Email|3
66401|1387|50|5|48|Chat|3
86989|1771|24|1|49|Email|2
12430|1559|69|3|8|Call|4
95124|408|67|3|16|In-Person|3
80666|349|8|3|45|Chat|2
97550|1760|98|1|40|In-Person|4
9242|1071|51|1|50|Call|2
1853|714|87|5|22|Email|4
55197|150|20|1|14|In-Person|3
17013|339|35|3|50|Call|2
71154|1336|27|2|50|In-Person|1
2585|1458|45|4|46|Email|2
79783|24|5|3|12|Call|2
5495|1820|18|3|34|Call|5
73422|1778|35|5|20|Chat|3
83206|1822|25|4|5|Call|5
44974|518|93|4|17|In-Person|5
64141|95|87|1|11|In-Person|3
95923|662|69|3|14|Call|3
72483|1595|88|3|18|Email|3
71249|1825|67|4|17|Call|4
70887|303|68|3|36|In-Person|3
95335|339|48|3|33|Call|4
3814|1060|67|1|46|In-Person|4
45719|165|67|3|8|Chat|3
80750|1129|60|5|31|Call|2
54240|1807|49|4|27|Email|3
37154|396|16|2|24|In-Person|3
42435|615|59|3|15|Chat|1
50703|1084|80|4|5|Chat|4
20087|179|82|1|34|Email|2
13629|636|11|2|30|Call|2
97861|295|16|5|5|Chat|5
24021|798|40|2|12|Call|3
13754|292|68|3|48|Call|1
59483|1265|48|3|7|Call|2
13422|7|29|5|11|Email|3
58539|1074|64|2|12|Call|5
46433|608|47|1|25|Chat|3
88257|1060|6|3|24|Call|2
70824|1557|56|3|17|Email|5
42565|971|77|4|6|In-Person|3
32369|1377|64|5|32|Chat|2
58702|18|82|3|25|In-Person|3
48024|1254|52|5|46|In-Person|3
12552|700|46|1|10|In-Person|5
17792|296|11|3|6|Call|4
84759|462|16|2|12|In-Person|4
69945|942|56|4|18|Call|4
65520|876|25|3|10|Email|4
85308|50|77|5|4|Call|4
99424|1216|54|1|34|In-Person|2
69086|445|25|2|12|In-Person|2
77340|876|30|4|12|Chat|2
82954|1367|29|2|6|Chat|3
96292|1826|27|5|35|In-Person|4
86527|1396|66|5|31|Chat|2
4551|990|71|1|38|Chat|5
43142|713|59|5|9|Chat|1
46444|834|28|5|36|Call|3
32867|894|60|1|15|Call|4
99597|227|40|3|38|Call|5
5121|918|93|4|42|In-Person|5
39958|1360|75|2|18|In-Person|4
50483|214|14|2|49|Chat|1
50086|1218|54|1|9|In-Person|2
63419|432|29|2|7|In-Person|3
27591|915|81|2|25|Email|2
91697|389|20|4|37|Email|5
82953|407|55|4|10|Call|3
78039|798|14|3|6|Call|2
14804|1286|87|4|42|Chat|4
3109|823|56|5|2|Call|1
49594|780|47|1|46|In-Person|3
74926|9|3|5|39|Chat|1
63041|896|28|2|9|Chat|2
62594|865|15|5|47|Email|3
36181|1639|38|5|28|Call|3
86230|108|40|2|39|In-Person|4
7718|1384|82|5|26|Call|2
18375|346|19|4|22|Call|1
94849|57|23|3|41|Call|4
14011|1180|51|5|1|Chat|3
24931|609|16|2|1|In-Person|3
3677|535|12|5|20|Email|3
82379|1381|88|2|16|Call|1
3153|125|70|3|49|Chat|1
58321|326|13|2|4|In-Person|1
65881|244|23|4|36|Call|4
88936|1625|53|3|1|Email|4
41730|1602|84|1|23|Call|4
87384|691|49|3|5|In-Person|1
48681|992|23|3|34|Chat|4
57202|822|58|3|40|In-Person|5
68443|268|13|3|28|In-Person|1
1310|1811|70|3|22|In-Person|5
71601|799|8|5|31|Call|1
89071|397|43|5|7|Chat|4
22446|420|61|4|18|Email|4
13430|408|83|3|8|Email|1
64132|1619|35|4|8|Call|1
30474|1086|85|1|43|Email|1
69686|479|5|1|10|Email|1
55069|1519|66|3|48|Chat|1
13734|905|26|2|4|Chat|4
62462|1300|27|4|13|Email|3
26642|1314|28|5|30|Call|1
46864|1329|59|1|40|Chat|5
74294|1658|94|5|24|Chat|5
39359|14|86|3|37|In-Person|3
93210|867|89|4|46|In-Person|4
15504|1594|88|3|26|Email|3
49798|1101|53|4|43|Email|4
45185|341|90|4|13|Chat|4
98598|1649|51|4|6|Email|4
12616|1639|10|2|50|Call|4
41405|1175|10|2|48|In-Person|3
71642|742|1|2|4|Chat|2
71158|87|52|5|47|Chat|5
14739|1452|67|5|39|Chat|3
17977|419|79|3|32|Chat|1
16759|1006|9|5|16|Call|4
39693|177|55|4|11|Email|4
65278|151|39|5|2|Chat|5
34266|576|73|1|15|Chat|1
99104|284|26|3|41|Call|2
29565|746|80|1|22|Email|3
92293|1787|86|1|7|Call|4
11028|171|49|5|37|Email|1
82330|508|84|5|25|Email|5
88695|1276|97|5|37|Call|2
22467|62|61|1|36|Call|5
55420|1778|72|2|22|Chat|3
44852|1793|15|1|23|Email|5
25881|1187|78|5|3|In-Person|3
10826|458|66|3|50|Chat|2
99208|1578|40|5|50|Call|4
50040|1427|18|1|11|Chat|2
45056|108|55|5|3|Chat|2
17993|1224|4|3|30|Email|3
91861|77|54|5|20|Email|5
61753|889|71|3|7|Call|1
31000|272|61|4|33|Email|5
89354|1208|52|5|36|Call|4
83837|340|53|1|21|Chat|1
2157|1121|96|1|16|In-Person|2
98024|700|79|1|3|Call|2
21240|993|12|4|36|Call|4
14997|1362|46|4|11|In-Person|4
52918|894|52|4|39|In-Person|3
87235|1739|59|1|43|Call|1
83124|1401|67|5|13|In-Person|4
53007|1463|24|3|25|Call|1
40826|329|90|1|1|Email|2
99161|992|70|3|47|In-Person|4
18772|1535|50|1|49|Chat|5
85974|1234|99|3|33|Chat|3
29665|1306|15|5|31|Call|1
64945|1799|29|3|48|Email|2
67893|573|46|3|20|Call|5
78280|1195|61|1|42|Chat|1
58157|614|7|4|19|Chat|5
26719|942|59|5|2|Email|5
72648|1125|85|3|41|Chat|1
60051|534|59|2|38|In-Person|4
59895|1739|70|2|13|Call|1
16377|1615|32|2|47|In-Person|1
53572|52|8|4|41|In-Person|3
8567|1803|26|1|7|Email|2
66345|1208|85|3|7|In-Person|5
33677|647|100|1|36|Chat|2
95132|1407|25|5|34|Email|3
99549|396|91|3|10|Call|2
14107|1705|77|4|16|Call|3
47590|1356|14|2|17|Chat|1
68516|924|1|4|13|Call|4
37386|940|42|1|26|Chat|3
47362|178|45|4|12|Chat|3
5606|564|97|5|30|Call|1
12386|686|3|5|31|In-Person|2
74709|1730|50|2|13|Chat|1
46555|1505|69|5|19|Email|1
65114|1579|20|5|12|Email|5
48872|176|83|3|36|In-Person|3
21674|1136|64|5|37|Email|1
73145|1011|69|4|20|Email|4
26814|51|36|4|28|Chat|1
7644|729|76|5|26|In-Person|4
66010|1226|7|5|39|Email|5
74853|377|22|5|28|Call|2
88673|651|58|1|33|Chat|2
5494|1205|88|4|10|Call|5
39617|458|71|5|19|Call|3
62283|780|12|2|31|Call|3
7273|1004|36|2|1|In-Person|3
60438|1620|14|2|12|Call|1
29467|1762|59|1|26|Chat|1
50054|635|38|4|32|Chat|1
49453|887|15|5|46|In-Person|3
65255|585|51|5|24|In-Person|5
80908|476|7|5|26|Call|3
17693|1500|54|5|14|Call|2
86000|450|70|1|15|Chat|2
81288|1337|82|5|47|In-Person|3
27232|1423|14|2|2|Email|1
94344|601|13|5|48|Chat|2
62112|379|2|4|28|Email|2
11869|124|14|2|40|Chat|3
19198|831|67|4|43|In-Person|2
62823|947|66|1|16|Email|1
51217|1437|15|4|43|Chat|3
11459|932|98|3|6|Chat|5
62974|1249|57|1|22|In-Person|3
76877|119|4|3|6|Call|5
38272|981|26|5|46|Email|2
57749|1515|28|3|32|Call|4
37334|526|1|1|33|Email|2
11601|469|42|3|45|Email|1
62097|1543|74|3|32|Chat|2
71352|1050|45|5|39|Chat|4
6183|1653|5|4|25|Chat|5
64644|554|49|4|22|Chat|4
55778|172|90|4|24|In-Person|3
56113|827|2|5|44|Chat|3
37317|1620|49|3|36|In-Person|5
37932|1528|4|2|36|In-Person|5
45034|1100|68|2|6|In-Person|5
20602|1080|7|3|46|Call|2
13419|1524|69|5|26|In-Person|3
56841|1079|77|5|21|Call|3
52974|725|73|4|27|In-Person|1
66000|128|10|5|5|In-Person|4
30138|1278|65|4|49|Chat|5
77563|1354|16|4|49|Email|3
34578|1042|90|4|15|Email|4
68926|1197|30|2|5|Call|3
50541|1275|100|4|32|In-Person|3
32225|482|30|2|25|Email|5
89959|434|25|2|7|Call|5
26233|1561|24|5|14|In-Person|3
76656|1718|1|3|8|Email|5
22518|1146|91|1|23|Email|1
17784|494|68|1|7|Call|5
37585|1731|42|1|7|In-Person|2
54655|1435|91|2|41|Email|2
14414|1638|53|1|48|Call|5
22369|1480|81|4|5|In-Person|1
60193|454|94|2|47|In-Person|4
10327|358|55|4|28|Call|2
45198|800|77|5|39|Call|4
29363|1575|86|3|22|Email|5
64560|1360|94|3|41|In-Person|3
52560|1242|47|1|6|In-Person|2
75090|1444|47|3|8|Call|2
69396|458|25|1|3|In-Person|4
53177|277|7|3|45|In-Person|2
58238|1192|9|3|43|In-Person|1
58342|325|28|3|50|In-Person|2
78073|665|68|4|16|Email|5
29307|1327|27|5|34|Chat|1
32957|130|7|5|46|Chat|4
62422|1001|77|4|24|Call|4
35422|1243|20|4|33|Chat|5
6318|1774|92|2|21|In-Person|1
51884|839|60|5|36|Call|1
22832|345|38|5|42|Email|5
98035|644|90|4|36|Call|4
7902|181|70|5|32|In-Person|2
45618|515|72|3|5|Call|2
15137|733|21|1|40|In-Person|3
20339|1743|10|2|7|Email|2
93167|124|69|3|27|Email|4
5474|47|69|5|33|Email|3
87078|1358|62|3|49|Email|3
27977|93|32|4|50|Email|1
68513|413|60|4|40|Email|3
70830|1186|28|4|11|Call|5
65818|147|63|5|26|Chat|4
12874|212|71|2|24|Email|4
62464|1462|38|3|11|Chat|2
49308|1390|96|3|48|Email|1
69616|1400|63|1|14|In-Person|2
43895|716|16|2|26|Chat|1
99007|1779|70|4|22|Email|5
25650|18|30|5|8|Chat|2
41057|445|57|4|46|Chat|1
69490|1372|60|4|39|Call|2
2471|1444|74|5|16|Email|4
26052|1508|73|1|44|Chat|5
1211|393|82|3|49|Call|4
41943|581|39|5|1|Chat|4
7695|78|52|4|12|Email|4
6392|1481|25|1|23|In-Person|2
18499|1331|91|4|41|Chat|4
38300|1227|31|3|44|Chat|1
19981|1717|25|1|35|Email|1
63234|251|69|3|45|In-Person|5
28751|278|26|2|30|Call|1
35702|567|52|1|47|Call|2
3489|688|42|3|30|In-Person|4
25018|819|13|2|26|In-Person|2
89550|1110|81|4|25|Email|4
78434|816|36|1|3|In-Person|3
24328|1627|15|1|36|Chat|2
27064|235|25|3|30|Chat|3
1040|1573|80|5|19|Email|4
5622|1236|72|2|28|In-Person|5
24754|72|95|1|10|Chat|2
57106|1569|72|2|49|Chat|5
24560|365|15|5|49|Chat|1
57988|1721|25|5|40|In-Person|5
43087|777|16|3|1|Chat|3
61437|1501|67|3|45|Chat|2
89791|751|71|1|30|Email|4
37599|1705|31|4|4|Email|2
58113|439|15|4|8|Call|5
10113|335|19|2|2|In-Person|1
43949|901|49|2|8|Email|4
50799|545|77|1|42|Call|3
8062|658|98|2|1|In-Person|1
70823|66|99|4|44|In-Person|5
69724|960|65|5|22|In-Person|5
46341|1292|59|3|46|In-Person|3
26847|973|49|2|15|Chat|5
77499|1071|10|1|26|In-Person|4
96829|1435|46|1|29|Chat|2
26872|1381|18|2|38|In-Person|5
94354|1113|36|1|14|Call|3
78566|1657|73|4|29|Email|1
94915|1325|3|4|26|Email|4
29531|1026|72|4|40|In-Person|2
82144|341|23|4|17|Email|5
26438|796|41|2|47|Call|4
54118|540|80|3|45|In-Person|3
26902|1526|90|1|16|Chat|2
57994|1475|51|2|22|In-Person|4
91049|1676|37|1|8|Email|1
3338|254|11|3|27|Chat|3
28383|1639|11|4|49|Email|4
29021|5|39|1|29|In-Person|4
14078|1713|99|3|16|Call|5
90185|1293|82|4|7|In-Person|2
86975|194|35|3|41|Email|3
25916|870|40|5|19|Chat|5
38523|801|84|3|9|Email|5
77967|1080|11|3|24|Chat|5
52017|1598|46|3|11|Email|2
70088|565|100|1|3|In-Person|4
3054|1052|22|4|39|Email|2
40695|1374|91|1|26|In-Person|5
54120|1139|71|5|19|Chat|5
52010|68|6|2|44|Email|5
20516|1451|89|4|38|Chat|5
64862|1423|64|3|35|Call|4
53630|644|47|4|23|Chat|1
35476|90|77|1|32|Call|3
91393|1066|5|3|44|Chat|5
18750|1328|42|4|38|Call|3
50016|1707|26|4|1|In-Person|2
87133|1531|27|4|13|In-Person|2
67782|1527|96|3|11|In-Person|1
76658|754|39|3|23|Chat|3
50111|1616|32|3|4|Email|1
76184|48|7|5|9|Email|5
70323|900|21|4|22|In-Person|4
94450|729|70|2|49|Call|4
3159|630|81|1|21|Chat|1
22995|100|12|2|13|In-Person|3
520|1128|81|2|24|Email|5
54973|353|53|2|15|Call|4
68667|473|78|4|39|Chat|1
31330|322|29|3|25|Email|2
58348|1010|79|2|25|Email|4
72064|1252|95|2|33|Chat|2
68158|805|3|2|1|Call|3
70407|334|26|5|16|In-Person|1
10907|1264|13|1|40|Chat|4
30089|1042|67|2|49|Call|5
944|1695|73|1|39|Chat|3
12624|542|24|2|3|Call|3
44284|1074|7|4|37|Chat|4
977|1668|22|5|18|In-Person|2
44996|204|57|1|22|Call|2
49132|896|52|5|25|In-Person|3
4170|895|32|5|18|Call|1
36692|268|31|2|45|Chat|4
26776|1666|27|2|46|Email|3
59512|609|63|4|18|In-Person|4
48307|1341|88|4|20|Chat|4
12598|927|18|5|14|In-Person|5
62708|451|1|5|38|Email|5
35269|791|6|2|42|In-Person|5
29848|1635|44|1|34|Chat|4
66020|230|49|5|37|In-Person|2
7223|947|58|1|43|Chat|5
63922|60|99|3|47|In-Person|2
88851|1512|85|5|19|In-Person|2
41790|853|30|1|41|In-Person|3
60399|494|37|2|50|Chat|5
52609|1478|33|1|8|Call|3
3558|370|96|5|10|Chat|5
3913|1616|78|3|3|Call|1
88149|36|15|2|46|Email|4
12736|529|33|2|44|Email|2
33104|449|49|1|33|Call|2
9797|1255|85|4|25|Chat|4
40402|1535|71|3|26|Email|1
88410|251|77|4|34|Email|1
